X	Y	Value
333	-171	7.28737
337.5	-171	5.31323
342	-171	5.49217
346.5	-171	8.27843
351	-171	8.53846
355.5	-171	3.7686
360	-171	2.28964
364.5	-171	1.67529
369	-171	1.17414
373.5	-171	0.767198
378	-171	0.53872
382.5	-171	0.3506
387	-171	0.240488
391.5	-171	0.167386
396	-171	0.092409
400.5	-171	0.0640794
405	-171	0.0637644
409.5	-171	0.063687
414	-171	0.0618402
418.5	-171	0.0593382
423	-171	0.0570264
427.5	-171	0.047319
432	-171	0.033846
436.5	-171	0.0426402
441	-171	0.0406512
445.5	-171	0.0428166
-450	-166.5	0.0121794
-427.5	-166.5	0.0120072
-418.5	-166.5	0.0128826
-414	-166.5	0.013491
-396	-166.5	0.0308466
-391.5	-166.5	0.0491328
-387	-166.5	0.0686568
-382.5	-166.5	0.100574
-378	-166.5	0.162724
-373.5	-166.5	0.121446
-369	-166.5	0.171861
-364.5	-166.5	0.263858
-360	-166.5	0.368494
-355.5	-166.5	0.771889
-351	-166.5	1.02272
-346.5	-166.5	1.01338
-342	-166.5	0.674219
-337.5	-166.5	0.843333
-333	-166.5	1.55027
-328.5	-166.5	0.657219
-324	-166.5	0.742979
-319.5	-166.5	0.896196
-315	-166.5	3.39164
-310.5	-166.5	0.775235
-306	-166.5	0.781034
-301.5	-166.5	0.640872
-297	-166.5	0.682712
-292.5	-166.5	0.824856
-288	-166.5	0.717422
-283.5	-166.5	0.765689
-279	-166.5	0.78941
-274.5	-166.5	0.815483
-270	-166.5	0.717026
-265.5	-166.5	0.722531
-261	-166.5	0.657396
-256.5	-166.5	0.72195
-252	-166.5	0.77355
-247.5	-166.5	1.54799
-243	-166.5	1.49687
-238.5	-166.5	2.18636
-234	-166.5	3.48372
-229.5	-166.5	5.4001
-225	-166.5	7.44718
-220.5	-166.5	11.2017
-202.5	-166.5	183.604
-157.5	-166.5	3120.56
-148.5	-166.5	3683.7
-139.5	-166.5	4689.31
-135	-166.5	5021.64
-130.5	-166.5	5533.08
-126	-166.5	5281.1
-117	-166.5	5726.22
-108	-166.5	5836.9
-103.5	-166.5	6532.42
-99	-166.5	6923.93
-94.5	-166.5	7784.24
-90	-166.5	8569.04
-85.5	-166.5	12290.8
-81	-166.5	25139.7
-76.5	-166.5	34117.1
-72	-166.5	44815.4
-67.5	-166.5	41144.9
-63	-166.5	39388.3
-58.5	-166.5	45509.6
-54	-166.5	48279.6
-49.5	-166.5	49150.9
-45	-166.5	45634.6
-40.5	-166.5	57712.2
-36	-166.5	64189.1
-31.5	-166.5	57048.1
-27	-166.5	60993.4
-22.5	-166.5	54382.9
-18	-166.5	39631.1
-13.5	-166.5	20286.7
-9	-166.5	15991.6
-4.5	-166.5	14348.6
0	-166.5	11219
4.5	-166.5	11752
9	-166.5	9384.1
13.5	-166.5	9934.29
18	-166.5	8922.79
22.5	-166.5	9344.25
27	-166.5	8812.22
31.5	-166.5	11337.9
36	-166.5	9036.65
40.5	-166.5	9491.97
45	-166.5	10428.4
54	-166.5	12640.6
58.5	-166.5	12155.5
63	-166.5	11189
67.5	-166.5	11537.9
72	-166.5	12755.2
76.5	-166.5	15431.5
81	-166.5	14638.4
85.5	-166.5	17188.6
90	-166.5	22577.9
94.5	-166.5	16697.5
99	-166.5	21138.2
103.5	-166.5	22922.3
108	-166.5	24685.6
112.5	-166.5	33593.2
117	-166.5	28293.6
121.5	-166.5	31342.8
126	-166.5	39329.1
130.5	-166.5	44848.4
135	-166.5	53449.6
139.5	-166.5	59141.3
144	-166.5	67509.3
148.5	-166.5	88241.6
153	-166.5	118051
157.5	-166.5	124375
162	-166.5	96723.7
166.5	-166.5	52452.4
171	-166.5	27774.3
175.5	-166.5	17792.3
180	-166.5	11018.3
184.5	-166.5	6976.6
189	-166.5	4576.88
193.5	-166.5	3055.44
198	-166.5	2062.53
202.5	-166.5	1339.74
207	-166.5	929.412
211.5	-166.5	612.274
216	-166.5	402.07
220.5	-166.5	270.73
225	-166.5	180.382
229.5	-166.5	118.94
234	-166.5	79.5207
238.5	-166.5	51.3893
243	-166.5	30.522
247.5	-166.5	16.5213
252	-166.5	12.7008
256.5	-166.5	11.3187
261	-166.5	10.4086
265.5	-166.5	10.5547
270	-166.5	9.20267
274.5	-166.5	8.48723
279	-166.5	8.17017
283.5	-166.5	7.7057
288	-166.5	7.09677
292.5	-166.5	6.72343
297	-166.5	6.39009
301.5	-166.5	6.80705
306	-166.5	6.57607
310.5	-166.5	6.83117
315	-166.5	6.74401
319.5	-166.5	7.15798
324	-166.5	5.80577
328.5	-166.5	4.88215
333	-166.5	5.31141
337.5	-166.5	5.86081
342	-166.5	5.85742
351	-166.5	7.03639
355.5	-166.5	4.28069
360	-166.5	2.83232
364.5	-166.5	1.76589
369	-166.5	1.17356
373.5	-166.5	0.857044
378	-166.5	0.56487
382.5	-166.5	0.393622
387	-166.5	0.260638
391.5	-166.5	0.176514
396	-166.5	0.0976242
400.5	-166.5	0.0639282
405	-166.5	0.0638538
409.5	-166.5	0.0535332
414	-166.5	0.0597474
418.5	-166.5	0.054384
423	-166.5	0.0543096
427.5	-166.5	0.0452286
432	-166.5	0.0409284
436.5	-166.5	0.0402828
441	-166.5	0.0370446
445.5	-166.5	0.043746
-445.5	-162	0.0160164
-436.5	-162	0.0124512
-432	-162	0.0229974
-427.5	-162	0.0270036
-423	-162	0.016584
-418.5	-162	0.0129726
-396	-162	0.0369006
-391.5	-162	0.0522894
-387	-162	0.078987
-382.5	-162	0.11094
-378	-162	0.1182
-373.5	-162	0.217967
-369	-162	0.307728
-364.5	-162	0.305678
-360	-162	0.410218
-355.5	-162	0.608083
-351	-162	0.869597
-346.5	-162	0.812699
-342	-162	0.698354
-337.5	-162	0.824626
-333	-162	1.6013
-328.5	-162	0.862833
-324	-162	0.844031
-319.5	-162	1.0573
-315	-162	0.84328
-310.5	-162	0.777227
-306	-162	0.715134
-301.5	-162	0.700279
-297	-162	0.770354
-292.5	-162	0.688267
-288	-162	0.914527
-283.5	-162	0.873893
-279	-162	0.603291
-274.5	-162	0.727309
-270	-162	0.67177
-265.5	-162	0.635061
-261	-162	0.785651
-256.5	-162	0.748873
-252	-162	0.610993
-247.5	-162	0.948868
-243	-162	1.23449
-234	-162	3.79698
-229.5	-162	8.72304
-220.5	-162	17.5044
-166.5	-162	2656.38
-157.5	-162	4830.92
-144	-162	5834.01
-139.5	-162	5902.29
-135	-162	6698.92
-130.5	-162	7315.35
-126	-162	7058.28
-121.5	-162	8419.08
-112.5	-162	9742.12
-103.5	-162	10296.7
-99	-162	11602.5
-94.5	-162	12087.3
-90	-162	14008.3
-85.5	-162	15604.3
-81	-162	32082
-76.5	-162	55358.7
-72	-162	85626.7
-67.5	-162	80761.8
-63	-162	70659.5
-58.5	-162	84913
-54	-162	93198.7
-49.5	-162	89893.6
-45	-162	96618.5
-40.5	-162	100759
-36	-162	128793
-31.5	-162	109682
-27	-162	116214
-22.5	-162	103472
-18	-162	86630.8
-13.5	-162	37519.4
-9	-162	23897.6
-4.5	-162	23782
0	-162	18519
4.5	-162	21056.6
9	-162	19212.7
13.5	-162	16362.7
18	-162	15180.6
22.5	-162	14766.7
27	-162	15038.5
31.5	-162	17682.2
36	-162	15134.1
40.5	-162	15349.1
45	-162	16044
49.5	-162	14684.4
54	-162	17786
58.5	-162	18505.2
63	-162	16665.5
67.5	-162	18030.1
72	-162	22828.9
76.5	-162	28932
81	-162	26007
85.5	-162	31651.1
90	-162	40245.9
94.5	-162	29164.4
99	-162	35120.5
103.5	-162	37504.3
108	-162	48364.4
112.5	-162	55711.3
117	-162	50923.1
121.5	-162	49772.3
126	-162	63384.7
130.5	-162	84682.1
135	-162	95682.2
139.5	-162	109640
144	-162	138526
148.5	-162	184040
153	-162	243894
157.5	-162	201431
162	-162	112132
166.5	-162	59509.4
171	-162	35625.9
175.5	-162	20453.7
180	-162	12171.9
184.5	-162	7432.43
189	-162	4942.37
193.5	-162	3413.12
198	-162	2181.06
202.5	-162	1468.23
207	-162	966.09
211.5	-162	647.775
216	-162	419.854
220.5	-162	285.597
225	-162	189.665
229.5	-162	131.964
234	-162	86.3888
238.5	-162	54.5651
243	-162	32.3916
247.5	-162	17.4408
252	-162	12.4007
256.5	-162	12.8662
261	-162	11.4425
265.5	-162	9.68364
270	-162	9.43969
274.5	-162	8.63217
279	-162	7.80724
283.5	-162	8.33888
288	-162	7.56966
292.5	-162	10.996
297	-162	6.88077
301.5	-162	5.90993
306	-162	6.66527
310.5	-162	8.29322
315	-162	9.78395
319.5	-162	6.52216
324	-162	5.81183
328.5	-162	6.57141
333	-162	6.12091
337.5	-162	5.40074
342	-162	5.28025
346.5	-162	6.12694
351	-162	5.48569
355.5	-162	4.44115
360	-162	2.77676
364.5	-162	1.9857
369	-162	1.29126
373.5	-162	0.875417
378	-162	0.614414
382.5	-162	0.402005
387	-162	0.288676
391.5	-162	0.186598
396	-162	0.0983892
400.5	-162	0.0612174
405	-162	0.0600732
409.5	-162	0.0564072
414	-162	0.056655
418.5	-162	0.0514572
423	-162	0.0497478
427.5	-162	0.051126
432	-162	0.0415002
436.5	-162	0.0463548
441	-162	0.0469278
445.5	-162	0.049335
-450	-157.5	0.0132726
-423	-157.5	0.0250236
-418.5	-157.5	0.0266994
-405	-157.5	0.0175092
-396	-157.5	0.0295236
-391.5	-157.5	0.0548796
-387	-157.5	0.077487
-382.5	-157.5	0.110744
-378	-157.5	0.171569
-373.5	-157.5	0.211244
-369	-157.5	0.282855
-364.5	-157.5	0.423859
-360	-157.5	0.509698
-355.5	-157.5	0.601685
-351	-157.5	0.843664
-346.5	-157.5	0.980065
-342	-157.5	1.42767
-337.5	-157.5	1.58473
-333	-157.5	0.851308
-328.5	-157.5	0.82429
-324	-157.5	1.05784
-319.5	-157.5	0.845872
-315	-157.5	0.895468
-310.5	-157.5	0.748724
-306	-157.5	0.73643
-301.5	-157.5	0.748809
-297	-157.5	0.930218
-292.5	-157.5	0.776497
-288	-157.5	1.08145
-283.5	-157.5	0.932672
-279	-157.5	0.855213
-274.5	-157.5	0.655608
-270	-157.5	0.779687
-265.5	-157.5	0.74555
-261	-157.5	0.80978
-256.5	-157.5	0.588869
-252	-157.5	0.66671
-247.5	-157.5	0.932891
-243	-157.5	1.60751
-238.5	-157.5	3.41285
-234	-157.5	4.75641
-229.5	-157.5	5.11286
-216	-157.5	26.4043
-211.5	-157.5	67.6225
-162	-157.5	4520.85
-148.5	-157.5	11628
-144	-157.5	11188.9
-139.5	-157.5	11461.2
-135	-157.5	14064.6
-130.5	-157.5	11431.2
-126	-157.5	12957.2
-121.5	-157.5	12933
-117	-157.5	14102.8
-112.5	-157.5	16765
-108	-157.5	21704.1
-103.5	-157.5	17395
-99	-157.5	20469.1
-94.5	-157.5	24515.8
-90	-157.5	25072.4
-85.5	-157.5	34031.4
-81	-157.5	50532.4
-76.5	-157.5	84760.8
-72	-157.5	153469
-67.5	-157.5	190817
-63	-157.5	151477
-58.5	-157.5	165842
-54	-157.5	201470
-49.5	-157.5	182548
-45	-157.5	200566
-40.5	-157.5	183548
-36	-157.5	246135
-31.5	-157.5	241486
-27	-157.5	224258
-22.5	-157.5	240286
-18	-157.5	191056
-13.5	-157.5	76743.3
-9	-157.5	51263.2
-4.5	-157.5	46811.4
0	-157.5	41886.4
4.5	-157.5	39965.6
9	-157.5	35172
13.5	-157.5	33718.3
18	-157.5	31961.3
22.5	-157.5	28931.5
27	-157.5	25440.9
31.5	-157.5	36651.5
36	-157.5	31963
40.5	-157.5	29692.8
45	-157.5	26291.6
49.5	-157.5	34371.4
54	-157.5	33334.6
58.5	-157.5	37745
63	-157.5	33071.9
67.5	-157.5	34291.7
72	-157.5	44997.7
76.5	-157.5	48676.4
81	-157.5	61314.3
85.5	-157.5	51572.4
90	-157.5	77247.6
94.5	-157.5	58006.1
99	-157.5	71427.7
103.5	-157.5	77027.9
108	-157.5	102808
112.5	-157.5	106483
117	-157.5	100056
121.5	-157.5	98512.2
126	-157.5	115103
130.5	-157.5	148277
135	-157.5	170822
139.5	-157.5	199741
144	-157.5	263476
148.5	-157.5	461662
153	-157.5	442137
157.5	-157.5	265651
162	-157.5	121284
166.5	-157.5	67391
171	-157.5	39494.9
175.5	-157.5	21516.2
180	-157.5	12396.2
184.5	-157.5	8245.24
189	-157.5	5455.67
193.5	-157.5	3389.11
198	-157.5	2314.34
202.5	-157.5	1534.68
207	-157.5	1034.38
211.5	-157.5	688.836
216	-157.5	482.73
220.5	-157.5	312.441
225	-157.5	205.695
229.5	-157.5	130.388
234	-157.5	87.3988
238.5	-157.5	52.3153
243	-157.5	34.5125
247.5	-157.5	16.9061
252	-157.5	14.121
256.5	-157.5	14.3598
261	-157.5	11.4729
265.5	-157.5	10.8782
270	-157.5	10.7304
274.5	-157.5	9.42716
279	-157.5	9.0628
283.5	-157.5	9.0502
288	-157.5	8.7098
292.5	-157.5	10.5363
297	-157.5	7.70238
301.5	-157.5	7.28009
306	-157.5	8.2991
310.5	-157.5	9.99997
315	-157.5	7.1486
319.5	-157.5	6.80737
324	-157.5	6.17855
328.5	-157.5	6.3303
333	-157.5	6.23627
337.5	-157.5	5.85652
342	-157.5	5.66522
346.5	-157.5	5.27729
351	-157.5	4.46193
355.5	-157.5	4.50173
360	-157.5	3.28683
364.5	-157.5	2.06837
369	-157.5	1.32672
373.5	-157.5	0.862084
378	-157.5	0.587507
382.5	-157.5	0.391298
387	-157.5	0.244153
391.5	-157.5	0.16582
396	-157.5	0.0972024
400.5	-157.5	0.0590094
405	-157.5	0.0656118
409.5	-157.5	0.0630996
414	-157.5	0.064665
418.5	-157.5	0.0496986
423	-157.5	0.045606
427.5	-157.5	0.0481044
432	-157.5	0.0499134
436.5	-157.5	0.0489006
441	-157.5	0.0499548
445.5	-157.5	0.0538182
-427.5	-153	0.0130236
-423	-153	0.0149136
-418.5	-153	0.015777
-414	-153	0.0331734
-400.5	-153	0.0171114
-396	-153	0.0315156
-391.5	-153	0.044157
-387	-153	0.067803
-382.5	-153	0.0922302
-378	-153	0.172971
-373.5	-153	0.229147
-369	-153	0.303739
-364.5	-153	0.48565
-360	-153	0.620659
-355.5	-153	0.854188
-351	-153	1.02263
-346.5	-153	0.879052
-342	-153	1.06567
-337.5	-153	1.30282
-333	-153	0.959583
-328.5	-153	1.47422
-324	-153	0.956257
-319.5	-153	0.957583
-315	-153	0.92511
-310.5	-153	0.823372
-306	-153	0.793258
-301.5	-153	0.843089
-297	-153	1.26153
-292.5	-153	1.00308
-288	-153	0.936595
-283.5	-153	0.889527
-279	-153	0.887366
-265.5	-153	1.01931
-261	-153	0.716809
-256.5	-153	0.686789
-252	-153	0.735587
-247.5	-153	1.00369
-243	-153	1.4553
-238.5	-153	2.02804
-234	-153	2.87553
-229.5	-153	5.56239
-225	-153	13.3538
-216	-153	26.3007
-211.5	-153	64.1479
-202.5	-153	123.588
-189	-153	987.464
-175.5	-153	1967.95
-153	-153	24514.4
-148.5	-153	33539.3
-144	-153	31770.9
-139.5	-153	39890.5
-135	-153	35305
-130.5	-153	36969.4
-126	-153	39774.8
-121.5	-153	42815.5
-117	-153	40916.9
-112.5	-153	47148.7
-108	-153	51179.2
-103.5	-153	52797.8
-99	-153	51082.3
-94.5	-153	61934.2
-90	-153	72276.5
-85.5	-153	81026.5
-81	-153	102019
-76.5	-153	168815
-72	-153	276286
-67.5	-153	400128
-63	-153	360068
-58.5	-153	357851
-54	-153	425543
-49.5	-153	430515
-45	-153	498662
-40.5	-153	420270
-36	-153	530717
-31.5	-153	482976
-27	-153	461605
-22.5	-153	517598
-18	-153	456900
-13.5	-153	204003
-9	-153	122561
-4.5	-153	126827
0	-153	113290
4.5	-153	114474
9	-153	101984
13.5	-153	101933
18	-153	101000
22.5	-153	86321
27	-153	85022.5
31.5	-153	96776.2
36	-153	90286.1
40.5	-153	89259.1
45	-153	87347
49.5	-153	102794
54	-153	97274.4
58.5	-153	99218.2
63	-153	92014.1
67.5	-153	120092
72	-153	135697
76.5	-153	127215
81	-153	152601
85.5	-153	150643
90	-153	177258
94.5	-153	170877
99	-153	217790
103.5	-153	220336
108	-153	265084
112.5	-153	230196
117	-153	240685
121.5	-153	275118
126	-153	283558
130.5	-153	302716
135	-153	335876
139.5	-153	405251
144	-153	713409
148.5	-153	1.01593e+06
153	-153	626598
157.5	-153	284056
162	-153	130024
166.5	-153	78667.7
171	-153	41399.4
175.5	-153	23725.2
180	-153	14435.8
184.5	-153	8576.65
189	-153	5675.04
193.5	-153	3836.77
198	-153	2437.01
202.5	-153	1688.94
207	-153	1063.04
211.5	-153	682.735
216	-153	453.863
220.5	-153	305.401
225	-153	196.578
229.5	-153	133.491
234	-153	85.9833
238.5	-153	57.6229
243	-153	34.1883
247.5	-153	18.5339
252	-153	15.6864
256.5	-153	12.0533
261	-153	12.2942
265.5	-153	16.9886
270	-153	10.5409
274.5	-153	9.62537
279	-153	9.41329
283.5	-153	9.23819
288	-153	8.41748
292.5	-153	7.80781
297	-153	7.66228
301.5	-153	7.91291
306	-153	9.26609
310.5	-153	6.90724
315	-153	6.6894
319.5	-153	6.10537
324	-153	6.66761
328.5	-153	6.44375
333	-153	5.42941
337.5	-153	5.52722
342	-153	6.23231
346.5	-153	6.75533
351	-153	5.81796
355.5	-153	3.86448
360	-153	2.49947
364.5	-153	1.74494
369	-153	1.17306
373.5	-153	0.791225
378	-153	0.543714
382.5	-153	0.362213
387	-153	0.269107
391.5	-153	0.165599
396	-153	0.091614
400.5	-153	0.0632124
405	-153	0.073077
409.5	-153	0.0739506
414	-153	0.0587268
418.5	-153	0.070284
423	-153	0.0607182
427.5	-153	0.0545346
432	-153	0.0511128
436.5	-153	0.0555402
441	-153	0.05553
445.5	-153	0.0535464
-445.5	-148.5	0.0174798
-436.5	-148.5	0.013209
-432	-148.5	0.0118962
-427.5	-148.5	0.0125262
-418.5	-148.5	0.0130314
-409.5	-148.5	0.0148506
-400.5	-148.5	0.0365004
-396	-148.5	0.0417228
-391.5	-148.5	0.0422172
-387	-148.5	0.062103
-382.5	-148.5	0.0926058
-378	-148.5	0.132391
-373.5	-148.5	0.223399
-369	-148.5	0.300051
-364.5	-148.5	0.379519
-360	-148.5	0.851972
-355.5	-148.5	0.925103
-351	-148.5	1.24273
-346.5	-148.5	1.44021
-342	-148.5	0.994033
-337.5	-148.5	0.879488
-333	-148.5	0.906735
-328.5	-148.5	1.09617
-324	-148.5	1.08662
-319.5	-148.5	1.09759
-315	-148.5	1.19459
-310.5	-148.5	1.134
-306	-148.5	0.980113
-301.5	-148.5	1.00546
-297	-148.5	1.71569
-292.5	-148.5	2.40177
-288	-148.5	1.02323
-283.5	-148.5	0.966647
-279	-148.5	0.995029
-274.5	-148.5	0.906967
-270	-148.5	0.968455
-265.5	-148.5	0.845885
-261	-148.5	0.817875
-256.5	-148.5	0.853048
-252	-148.5	0.723509
-247.5	-148.5	1.07546
-243	-148.5	1.55652
-238.5	-148.5	2.80256
-234	-148.5	3.56121
-225	-148.5	13.4495
-220.5	-148.5	19.9611
-216	-148.5	36.842
-211.5	-148.5	47.9742
-207	-148.5	92.8199
-202.5	-148.5	194.919
-198	-148.5	311.351
-193.5	-148.5	622.14
-184.5	-148.5	1492.56
-171	-148.5	3650.49
-166.5	-148.5	4641.31
-162	-148.5	7955.41
-157.5	-148.5	32639
-153	-148.5	120345
-148.5	-148.5	147622
-144	-148.5	167863
-139.5	-148.5	170483
-135	-148.5	166869
-130.5	-148.5	174687
-126	-148.5	192147
-121.5	-148.5	196160
-117	-148.5	185509
-112.5	-148.5	200050
-108	-148.5	230956
-103.5	-148.5	230454
-99	-148.5	222034
-94.5	-148.5	226043
-90	-148.5	253394
-85.5	-148.5	269675
-81	-148.5	305096
-76.5	-148.5	395403
-72	-148.5	586307
-67.5	-148.5	794982
-63	-148.5	860173
-58.5	-148.5	752090
-54	-148.5	970466
-49.5	-148.5	983373
-45	-148.5	941165
-40.5	-148.5	926762
-36	-148.5	1.07658e+06
-31.5	-148.5	1.06647e+06
-27	-148.5	969550
-22.5	-148.5	1.11715e+06
-18	-148.5	1.05858e+06
-13.5	-148.5	584092
-9	-148.5	427793
-4.5	-148.5	429905
0	-148.5	398663
4.5	-148.5	383306
9	-148.5	361448
13.5	-148.5	372008
18	-148.5	355957
22.5	-148.5	340289
27	-148.5	351848
31.5	-148.5	349889
36	-148.5	332494
40.5	-148.5	333445
45	-148.5	345130
49.5	-148.5	401157
54	-148.5	403089
58.5	-148.5	403935
63	-148.5	421309
67.5	-148.5	434015
72	-148.5	469795
76.5	-148.5	425908
81	-148.5	504268
85.5	-148.5	533464
90	-148.5	530421
94.5	-148.5	600826
99	-148.5	637299
103.5	-148.5	639887
108	-148.5	743170
112.5	-148.5	695524
117	-148.5	745113
121.5	-148.5	767812
126	-148.5	783962
130.5	-148.5	819366
135	-148.5	914128
139.5	-148.5	1.09222e+06
144	-148.5	1.98708e+06
148.5	-148.5	1.90896e+06
153	-148.5	753432
157.5	-148.5	277898
162	-148.5	141879
166.5	-148.5	79858.3
171	-148.5	44885.8
175.5	-148.5	25331.5
180	-148.5	15004.4
184.5	-148.5	8993.9
189	-148.5	6198.02
193.5	-148.5	3731.3
198	-148.5	2617.06
202.5	-148.5	1684.39
207	-148.5	1117.82
211.5	-148.5	692.579
216	-148.5	459.584
220.5	-148.5	314.059
225	-148.5	206.911
229.5	-148.5	131.861
234	-148.5	88.2126
238.5	-148.5	59.5936
243	-148.5	35.5275
247.5	-148.5	19.5478
252	-148.5	14.5883
256.5	-148.5	12.8109
261	-148.5	13.3429
265.5	-148.5	12.676
270	-148.5	10.645
274.5	-148.5	10.3899
279	-148.5	9.01708
283.5	-148.5	8.89048
288	-148.5	9.12673
292.5	-148.5	8.49152
297	-148.5	8.17099
301.5	-148.5	7.15232
306	-148.5	6.70497
310.5	-148.5	6.9344
315	-148.5	6.53392
319.5	-148.5	9.34606
324	-148.5	6.06266
328.5	-148.5	5.69035
333	-148.5	5.64511
337.5	-148.5	5.42077
342	-148.5	5.96947
346.5	-148.5	6.76084
351	-148.5	4.98377
355.5	-148.5	3.35779
360	-148.5	2.48404
364.5	-148.5	1.79298
369	-148.5	1.23022
373.5	-148.5	0.91418
378	-148.5	0.624007
382.5	-148.5	0.402007
387	-148.5	0.264994
391.5	-148.5	0.157958
396	-148.5	0.0995214
400.5	-148.5	0.063054
405	-148.5	0.0695478
409.5	-148.5	0.0729018
414	-148.5	0.0710886
418.5	-148.5	0.060147
423	-148.5	0.0562638
427.5	-148.5	0.0558678
432	-148.5	0.061284
436.5	-148.5	0.0734352
441	-148.5	0.0484614
445.5	-148.5	0.041439
-450	-144	0.020346
-445.5	-144	0.022929
-441	-144	0.0237618
-432	-144	0.0114996
-427.5	-144	0.0128754
-423	-144	0.011478
-418.5	-144	0.014481
-409.5	-144	0.0133266
-405	-144	0.0127398
-400.5	-144	0.021084
-396	-144	0.0413832
-391.5	-144	0.0803052
-387	-144	0.0931602
-382.5	-144	0.0874932
-378	-144	0.133696
-373.5	-144	0.207924
-369	-144	0.326279
-364.5	-144	0.429128
-360	-144	0.537063
-355.5	-144	0.8497
-351	-144	1.45422
-342	-144	1.12296
-337.5	-144	0.972355
-333	-144	0.924142
-328.5	-144	0.910979
-324	-144	1.04515
-319.5	-144	1.14565
-315	-144	1.00948
-310.5	-144	1.00353
-306	-144	0.951967
-301.5	-144	0.836692
-297	-144	1.1439
-292.5	-144	1.24068
-288	-144	1.06799
-283.5	-144	1.19518
-279	-144	0.960214
-274.5	-144	0.874703
-270	-144	0.955886
-265.5	-144	1.07117
-261	-144	0.897208
-256.5	-144	1.00833
-252	-144	0.894777
-247.5	-144	1.42441
-243	-144	1.81283
-238.5	-144	2.51941
-234	-144	4.62811
-225	-144	10.5683
-220.5	-144	20.6877
-216	-144	43.8584
-211.5	-144	53.5589
-207	-144	105.09
-202.5	-144	228.761
-198	-144	330.765
-193.5	-144	496.016
-184.5	-144	1227.97
-171	-144	4039.43
-162	-144	10545.7
-157.5	-144	25957.3
-153	-144	185574
-148.5	-144	260174
-144	-144	257473
-139.5	-144	265981
-135	-144	261669
-130.5	-144	248064
-126	-144	270306
-121.5	-144	272539
-117	-144	294114
-112.5	-144	276108
-108	-144	279242
-103.5	-144	297873
-99	-144	299531
-94.5	-144	336116
-90	-144	342637
-85.5	-144	391762
-81	-144	424752
-76.5	-144	451703
-72	-144	659701
-67.5	-144	837396
-63	-144	1.04317e+06
-58.5	-144	925540
-54	-144	1.12585e+06
-49.5	-144	1.17929e+06
-45	-144	1.14531e+06
-40.5	-144	1.20483e+06
-36	-144	1.21486e+06
-31.5	-144	1.26972e+06
-27	-144	1.19221e+06
-22.5	-144	1.27767e+06
-18	-144	1.26763e+06
-13.5	-144	853040
-9	-144	603466
-4.5	-144	590860
0	-144	559810
4.5	-144	525821
9	-144	538414
13.5	-144	519316
18	-144	512195
22.5	-144	483911
27	-144	521024
31.5	-144	498657
36	-144	454929
40.5	-144	450869
45	-144	533517
49.5	-144	561405
54	-144	530216
58.5	-144	510896
63	-144	574202
67.5	-144	627539
72	-144	681743
76.5	-144	614114
81	-144	695946
85.5	-144	669528
90	-144	722911
94.5	-144	828352
99	-144	838289
103.5	-144	846078
108	-144	930565
112.5	-144	896027
117	-144	944165
121.5	-144	951966
126	-144	1.08831e+06
130.5	-144	1.20597e+06
135	-144	1.21916e+06
139.5	-144	1.85282e+06
144	-144	2.54223e+06
148.5	-144	1.98608e+06
153	-144	778767
157.5	-144	297983
162	-144	159399
166.5	-144	84351.4
171	-144	46409.7
175.5	-144	26851
180	-144	14570.4
184.5	-144	8661.14
189	-144	5742.64
193.5	-144	3660.55
198	-144	2439.58
202.5	-144	1654.09
207	-144	1076.15
211.5	-144	683.339
216	-144	469.296
220.5	-144	312.788
225	-144	201.132
229.5	-144	135.053
234	-144	87.9682
238.5	-144	58.5958
243	-144	35.0739
247.5	-144	19.2427
252	-144	15.7019
256.5	-144	13.4629
261	-144	12.039
265.5	-144	16.5236
270	-144	11.0584
274.5	-144	10.8428
279	-144	10.4294
283.5	-144	9.66731
288	-144	8.7576
292.5	-144	8.52059
297	-144	7.57806
301.5	-144	7.49678
306	-144	7.74468
310.5	-144	7.06282
315	-144	7.01942
319.5	-144	6.46439
324	-144	6.44593
328.5	-144	7.14864
333	-144	6.33016
337.5	-144	5.93201
342	-144	6.1025
346.5	-144	5.35187
351	-144	5.55253
355.5	-144	3.87697
360	-144	2.43643
364.5	-144	1.9064
369	-144	1.19281
373.5	-144	0.817667
378	-144	0.568055
382.5	-144	0.365382
387	-144	0.252038
391.5	-144	0.163484
396	-144	0.0891078
400.5	-144	0.0607254
405	-144	0.064068
409.5	-144	0.0688704
414	-144	0.0680316
418.5	-144	0.0571584
423	-144	0.0604926
427.5	-144	0.077496
432	-144	0.0863826
436.5	-144	0.0753444
441	-144	0.056952
445.5	-144	0.051354
-450	-139.5	0.0173256
-445.5	-139.5	0.0165522
-432	-139.5	0.0177306
-414	-139.5	0.0154014
-396	-139.5	0.0390114
-391.5	-139.5	0.0520734
-387	-139.5	0.0941568
-382.5	-139.5	0.176195
-378	-139.5	0.199897
-373.5	-139.5	0.187754
-369	-139.5	0.286452
-364.5	-139.5	0.434871
-360	-139.5	0.577151
-355.5	-139.5	0.740441
-351	-139.5	1.15392
-346.5	-139.5	1.23894
-342	-139.5	1.34275
-337.5	-139.5	1.22467
-333	-139.5	1.20796
-328.5	-139.5	1.32674
-324	-139.5	0.941174
-319.5	-139.5	1.13528
-315	-139.5	1.08579
-310.5	-139.5	1.32037
-306	-139.5	1.18006
-301.5	-139.5	0.856142
-297	-139.5	1.15935
-292.5	-139.5	1.01268
-288	-139.5	0.956821
-283.5	-139.5	0.979819
