X	Z	Value
0	-15.9596	24.3077
0	-15.5556	36.5551
0	-15.1515	24.3916
0	-14.7475	58.895
0	-14.3434	72.5155
0	-13.9394	51.1739
0	-13.5354	32.3335
0	-13.1313	4.06125
0	-12.7273	4.71227
0	-12.3232	39.4498
0	-11.9192	67.3228
0	-11.5152	55.1062
0	-11.1111	64.4359
0	-10.7071	44.1934
0	-10.303	18.8987
0	-9.89899	59.1672
0	-9.49495	54.4858
0	-9.09091	42.8947
0	-8.68687	8.24906
0	-8.28283	33.9916
0	-7.87879	24.1401
0	-7.47475	17.1472
0	-7.07071	39.9
0	-6.66667	29.0793
0	-6.26263	45.5324
0	-5.85859	29.2787
0	-5.45455	40.5915
0	-5.05051	35.369
0	-4.64646	33.786
0	-4.24242	19.3488
0	-3.83838	26.1054
0	-3.43434	59.3889
0	-3.0303	92.0627
0	-2.62626	76.3485
0	-2.22222	191.833
0	-1.81818	164.332
0	-1.41414	484.637
0	-1.0101	531.347
0	-0.606061	711.786
0	-0.20202	591.914
0	0.20202	568.674
0	0.606061	660.319
0	1.0101	488.961
0	1.41414	174.535
0	1.81818	121.41
0	2.22222	65.833
0	2.62626	34.9475
0	3.0303	107.301
0	3.43434	44.8823
0	3.83838	47.2334
0	4.24242	62.8842
0	4.64646	18.8406
0	5.05051	56.477
0	5.45455	31.724
0	5.85859	39.4631
0	6.26263	48.8933
0	6.66667	14.9534
0	7.07071	22.7679
0	7.47475	51.5669
0	7.87879	10.001
0	8.28283	25.4058
0	8.68687	12.2187
0	9.09091	41.2514
0	9.49495	50.3782
0	9.89899	73.555
0	10.303	36.0814
0	10.7071	68.6406
0	11.1111	40.661
0	11.5152	71.7995
0	11.9192	45.8461
0	12.3232	28.2908
0	12.7273	35.0098
0	13.1313	78.4339
0	13.5354	75.3927
0	13.9394	23.7505
0	14.3434	23.6831
0	14.7475	35.7665
0	15.1515	26.4094
0	15.5556	50.7876
0	15.9596	59.1728
0	16.3636	66.0825
0	16.7677	33.7633
0	17.1717	28.7692
0	17.5758	77.0915
0	17.9798	37.5515
0	18.3838	49.0405
0	18.7879	47.8322
0	19.1919	61.2891
0	19.596	33.4337
0	20	33.4337
0.30303	-20	30.033
0.30303	-19.596	47.7481
0.30303	-19.1919	38.8201
0.30303	-18.7879	79.7484
0.30303	-18.3838	74.0016
0.30303	-17.9798	61.8519
0.30303	-17.5758	55.1437
0.30303	-17.1717	41.6516
0.30303	-16.7677	93.2549
0.30303	-16.3636	27.8614
0.30303	-15.9596	64.3924
0.30303	-15.5556	35.2371
0.30303	-15.1515	57.558
0.30303	-14.7475	29.7138
0.30303	-14.3434	54.8178
0.30303	-13.9394	77.2039
0.30303	-13.5354	64.2462
0.30303	-13.1313	13.2598
0.30303	-12.7273	11.8403
0.30303	-12.3232	19.9398
0.30303	-11.9192	45.9113
0.30303	-11.5152	39.6798
0.30303	-11.1111	48.7751
0.30303	-10.7071	79.9764
0.30303	-10.303	31.1893
0.30303	-9.89899	38.4652
0.30303	-9.49495	71.4833
0.30303	-9.09091	39.2049
0.30303	-8.68687	21.2569
0.30303	-8.28283	28.6735
0.30303	-7.87879	9.72588
0.30303	-7.47475	13.3278
0.30303	-7.07071	50.1483
0.30303	-6.66667	22.6043
0.30303	-6.26263	53.4829
0.30303	-5.85859	41.1031
0.30303	-5.45455	17.3183
0.30303	-5.05051	62.9027
0.30303	-4.64646	41.5321
0.30303	-4.24242	50.0464
0.30303	-3.83838	24.4322
0.30303	-3.43434	43.738
0.30303	-3.0303	91.2704
0.30303	-2.62626	94.2888
0.30303	-2.22222	181.157
0.30303	-1.81818	175.249
0.30303	-1.41414	528.039
0.30303	-1.0101	576.966
0.30303	-0.606061	722.985
0.30303	-0.20202	636.192
0.30303	0.20202	591.22
0.30303	0.606061	686.537
0.30303	1.0101	533.748
0.30303	1.41414	210.038
0.30303	1.81818	186.18
0.30303	2.22222	89.6443
0.30303	2.62626	63.2072
0.30303	3.0303	116.973
0.30303	3.43434	41.8722
0.30303	3.83838	52.41
0.30303	4.24242	48.5734
0.30303	4.64646	47.5667
0.30303	5.05051	69.926
0.30303	5.45455	47.0915
0.30303	5.85859	23.9666
0.30303	6.26263	43.9841
0.30303	6.66667	13.5932
0.30303	7.07071	43.4236
0.30303	7.47475	21.5417
0.30303	7.87879	9.49922
0.30303	8.28283	31.0797
0.30303	8.68687	26.8912
0.30303	9.09091	50.3419
0.30303	9.49495	60.0248
0.30303	9.89899	65.9949
0.30303	10.303	48.0956
0.30303	10.7071	70.3851
0.30303	11.1111	59.4334
0.30303	11.5152	61.0389
0.30303	11.9192	23.6299
0.30303	12.3232	31.0283
0.30303	12.7273	69.7519
0.30303	13.1313	69.8829
0.30303	13.5354	34.8208
0.30303	13.9394	8.93841
0.30303	14.3434	29.9452
0.30303	14.7475	46.7744
0.30303	15.1515	52.4915
0.30303	15.5556	43.5944
0.30303	15.9596	93.9513
0.30303	16.3636	59.7656
0.30303	16.7677	43.0023
0.30303	17.1717	87.6995
0.30303	17.5758	41.6094
0.30303	17.9798	39.3746
0.30303	18.3838	37.0055
0.30303	18.7879	74.2868
0.30303	19.1919	22.7502
0.30303	19.596	2.09983
0.30303	20	2.09983
0.606061	-20	80.4171
0.606061	-19.596	40.0039
0.606061	-19.1919	40.1705
0.606061	-18.7879	42.0476
0.606061	-18.3838	58.8636
0.606061	-17.9798	55.3704
0.606061	-17.5758	59.648
0.606061	-17.1717	55.339
0.606061	-16.7677	45.95
0.606061	-16.3636	84.6545
0.606061	-15.9596	32.7695
0.606061	-15.5556	61.5949
0.606061	-15.1515	23.1803
0.606061	-14.7475	61.2156
0.606061	-14.3434	43.3635
0.606061	-13.9394	55.3982
0.606061	-13.5354	87.069
0.606061	-13.1313	39.2389
0.606061	-12.7273	25.7387
0.606061	-12.3232	18.7145
0.606061	-11.9192	40.7411
0.606061	-11.5152	34.55
0.606061	-11.1111	39.7492
0.606061	-10.7071	64.7542
0.606061	-10.303	55.234
0.606061	-9.89899	19.1959
0.606061	-9.49495	58.7782
0.606061	-9.09091	34.6495
0.606061	-8.68687	38.6705
0.606061	-8.28283	36.7297
0.606061	-7.87879	15.615
0.606061	-7.47475	21.3736
0.606061	-7.07071	20.6395
0.606061	-6.66667	32.9608
0.606061	-6.26263	41.3295
0.606061	-5.85859	55.8145
0.606061	-5.45455	22.9978
0.606061	-5.05051	34.7438
0.606061	-4.64646	14.1918
0.606061	-4.24242	87.4858
0.606061	-3.83838	65.5503
0.606061	-3.43434	55.5867
0.606061	-3.0303	78.8265
0.606061	-2.62626	79.9009
0.606061	-2.22222	184.051
0.606061	-1.81818	200.157
0.606061	-1.41414	603.721
0.606061	-1.0101	574.467
0.606061	-0.606061	733.249
0.606061	-0.20202	687.206
0.606061	0.20202	632.046
0.606061	0.606061	681.649
0.606061	1.0101	512.033
0.606061	1.41414	271.286
0.606061	1.81818	168.098
0.606061	2.22222	141.109
0.606061	2.62626	87.4279
0.606061	3.0303	97.3978
0.606061	3.43434	48.7099
0.606061	3.83838	51.4511
0.606061	4.24242	32.9111
0.606061	4.64646	36.0399
0.606061	5.05051	88.7536
0.606061	5.45455	32.4481
0.606061	5.85859	24.4128
0.606061	6.26263	61.6214
0.606061	6.66667	26.0056
0.606061	7.07071	27.2632
0.606061	7.47475	18.8373
0.606061	7.87879	33.5179
0.606061	8.28283	34.3281
0.606061	8.68687	49.8356
0.606061	9.09091	47.5269
0.606061	9.49495	61.9539
0.606061	9.89899	53.9872
0.606061	10.303	61.3382
0.606061	10.7071	59.8382
0.606061	11.1111	27.8676
0.606061	11.5152	39.3025
0.606061	11.9192	29.7642
0.606061	12.3232	60.0582
0.606061	12.7273	82.4538
0.606061	13.1313	54.701
0.606061	13.5354	5.13469
0.606061	13.9394	28.6305
0.606061	14.3434	60.9576
0.606061	14.7475	76.5391
0.606061	15.1515	41.3456
0.606061	15.5556	112.301
0.606061	15.9596	89.5944
0.606061	16.3636	73.9412
0.606061	16.7677	78.1341
0.606061	17.1717	44.5067
0.606061	17.5758	31.3268
0.606061	17.9798	46.6592
0.606061	18.3838	51.8971
0.606061	18.7879	17.0602
0.606061	19.1919	6.8753
0.606061	19.596	39.7755
0.606061	20	39.7755
0.909091	-20	25.038
0.909091	-19.596	80.4888
0.909091	-19.1919	40.2291
0.909091	-18.7879	45.9176
0.909091	-18.3838	40.5397
0.909091	-17.9798	52.9557
0.909091	-17.5758	61.6137
0.909091	-17.1717	78.56
0.909091	-16.7677	53.6996
0.909091	-16.3636	58.4668
0.909091	-15.9596	91.698
0.909091	-15.5556	45.3615
0.909091	-15.1515	39.5602
0.909091	-14.7475	24.0109
0.909091	-14.3434	47.009
0.909091	-13.9394	42.1422
0.909091	-13.5354	59.3265
0.909091	-13.1313	107.442
0.909091	-12.7273	61.9424
0.909091	-12.3232	44.8878
0.909091	-11.9192	20.134
0.909091	-11.5152	41.7392
0.909091	-11.1111	20.0822
0.909091	-10.7071	63.6397
0.909091	-10.303	38.7576
0.909091	-9.89899	8.44285
0.909091	-9.49495	29.5375
0.909091	-9.09091	67.4261
0.909091	-8.68687	33.9921
0.909091	-8.28283	29.6392
0.909091	-7.87879	30.966
0.909091	-7.47475	34.3911
0.909091	-7.07071	44.8565
0.909091	-6.66667	37.2603
0.909091	-6.26263	51.1159
0.909091	-5.85859	84.1653
0.909091	-5.45455	63.6504
0.909091	-5.05051	54.4137
0.909091	-4.64646	22.833
0.909091	-4.24242	25.6247
0.909091	-3.83838	43.6888
0.909091	-3.43434	69.4127
0.909091	-3.0303	77.6578
0.909091	-2.62626	129.933
0.909091	-2.22222	117.668
0.909091	-1.81818	198.239
0.909091	-1.41414	636.886
0.909091	-1.0101	601.548
0.909091	-0.606061	740.627
0.909091	-0.20202	680.463
0.909091	0.20202	666.801
0.909091	0.606061	769.317
0.909091	1.0101	528.373
0.909091	1.41414	314.603
0.909091	1.81818	161.623
0.909091	2.22222	71.3595
0.909091	2.62626	109.673
0.909091	3.0303	110.698
0.909091	3.43434	58.5828
0.909091	3.83838	24.8395
0.909091	4.24242	42.0362
0.909091	4.64646	51.1003
0.909091	5.05051	56.4993
0.909091	5.45455	10.1095
0.909091	5.85859	41.4915
0.909091	6.26263	55.4433
0.909091	6.66667	18.8829
0.909091	7.07071	57.5348
0.909091	7.47475	23.3496
0.909091	7.87879	26.8095
0.909091	8.28283	39.7871
0.909091	8.68687	49.5971
0.909091	9.09091	68.8483
0.909091	9.49495	38.6245
0.909091	9.89899	61.291
0.909091	10.303	76.8612
0.909091	10.7071	30.2284
0.909091	11.1111	51.2282
0.909091	11.5152	30.6458
0.909091	11.9192	46.8139
0.909091	12.3232	121.649
0.909091	12.7273	86.499
0.909091	13.1313	15.0452
0.909091	13.5354	40.84
0.909091	13.9394	53.8529
0.909091	14.3434	65.2543
0.909091	14.7475	47.8018
0.909091	15.1515	117.736
0.909091	15.5556	97.5275
0.909091	15.9596	77.0469
0.909091	16.3636	67.7157
0.909091	16.7677	35.5464
0.909091	17.1717	31.4438
0.909091	17.5758	57.4384
0.909091	17.9798	39.4377
0.909091	18.3838	22.7812
0.909091	18.7879	16.7993
0.909091	19.1919	41.9562
0.909091	19.596	59.2162
0.909091	20	59.2162
1.21212	-20	41.8953
1.21212	-19.596	15.6815
1.21212	-19.1919	58.4834
1.21212	-18.7879	61.3111
1.21212	-18.3838	28.3468
1.21212	-17.9798	36.7328
1.21212	-17.5758	66.0845
1.21212	-17.1717	63.3059
1.21212	-16.7677	75.9851
1.21212	-16.3636	47.8954
1.21212	-15.9596	75.7917
1.21212	-15.5556	81.2143
1.21212	-15.1515	33.9367
1.21212	-14.7475	29.2099
1.21212	-14.3434	27.7057
1.21212	-13.9394	18.3993
1.21212	-13.5354	15.1829
1.21212	-13.1313	67.3932
1.21212	-12.7273	75.171
1.21212	-12.3232	71.0526
1.21212	-11.9192	75.2479
1.21212	-11.5152	45.8163
1.21212	-11.1111	42.272
1.21212	-10.7071	28.5468
1.21212	-10.303	39.7189
1.21212	-9.89899	21.6124
1.21212	-9.49495	23.1742
1.21212	-9.09091	59.1017
1.21212	-8.68687	16.9412
1.21212	-8.28283	58.9395
1.21212	-7.87879	18.7979
1.21212	-7.47475	24.1104
1.21212	-7.07071	52.2596
1.21212	-6.66667	40.8591
1.21212	-6.26263	31.6351
1.21212	-5.85859	43.9791
1.21212	-5.45455	35.1708
1.21212	-5.05051	42.9028
1.21212	-4.64646	43.4834
1.21212	-4.24242	18.5628
1.21212	-3.83838	59.1318
1.21212	-3.43434	72.9016
1.21212	-3.0303	95.3453
1.21212	-2.62626	106.617
1.21212	-2.22222	123.858
1.21212	-1.81818	244.176
1.21212	-1.41414	552.335
1.21212	-1.0101	717.837
1.21212	-0.606061	764.284
1.21212	-0.20202	748.199
1.21212	0.20202	775.711
1.21212	0.606061	788.994
1.21212	1.0101	550.286
1.21212	1.41414	304.255
1.21212	1.81818	179.814
1.21212	2.22222	140.202
1.21212	2.62626	109.372
1.21212	3.0303	84.767
1.21212	3.43434	54.3234
1.21212	3.83838	30.3577
1.21212	4.24242	46.531
1.21212	4.64646	73.9565
1.21212	5.05051	30.0322
1.21212	5.45455	31.2395
1.21212	5.85859	30.1413
1.21212	6.26263	24.3622
1.21212	6.66667	82.4896
1.21212	7.07071	58.3721
1.21212	7.47475	16.6522
1.21212	7.87879	41.5604
1.21212	8.28283	56.6745
1.21212	8.68687	33.9954
1.21212	9.09091	37.6031
1.21212	9.49495	70.0622
1.21212	9.89899	71.7547
1.21212	10.303	41.375
1.21212	10.7071	71.4903
1.21212	11.1111	60.2356
1.21212	11.5152	52.5192
1.21212	11.9192	104.675
1.21212	12.3232	89.5979
1.21212	12.7273	42.8607
1.21212	13.1313	28.0356
1.21212	13.5354	36.8693
1.21212	13.9394	33.0183
1.21212	14.3434	59.4849
1.21212	14.7475	109.709
1.21212	15.1515	80.8654
1.21212	15.5556	72.297
1.21212	15.9596	61.4753
1.21212	16.3636	24.265
1.21212	16.7677	32.2106
1.21212	17.1717	52.0366
1.21212	17.5758	63.9924
1.21212	17.9798	52.8048
1.21212	18.3838	35.1656
1.21212	18.7879	57.0267
1.21212	19.1919	71.2075
1.21212	19.596	31.2009
1.21212	20	31.2009
1.51515	-20	55.5865
1.51515	-19.596	49.9817
1.51515	-19.1919	28.9085
1.51515	-18.7879	38.9088
1.51515	-18.3838	79.4675
1.51515	-17.9798	31.0609
1.51515	-17.5758	32.7355
1.51515	-17.1717	54.3146
1.51515	-16.7677	56.9204
1.51515	-16.3636	87.2656
1.51515	-15.9596	74.3192
1.51515	-15.5556	73.4679
1.51515	-15.1515	106.222
1.51515	-14.7475	42.9995
1.51515	-14.3434	39.5497
1.51515	-13.9394	39.4445
1.51515	-13.5354	34.7962
1.51515	-13.1313	38.5914
1.51515	-12.7273	74.6679
1.51515	-12.3232	58.5886
1.51515	-11.9192	44.9341
1.51515	-11.5152	76.1352
1.51515	-11.1111	62.9598
1.51515	-10.7071	80.9854
1.51515	-10.303	32.8553
1.51515	-9.89899	38.9448
1.51515	-9.49495	14.9188
1.51515	-9.09091	54.5165
1.51515	-8.68687	55.0991
1.51515	-8.28283	33.3672
1.51515	-7.87879	54.8658
1.51515	-7.47475	22.7797
1.51515	-7.07071	43.1065
1.51515	-6.66667	31.1813
1.51515	-6.26263	50.3089
1.51515	-5.85859	30.1471
1.51515	-5.45455	68.2402
1.51515	-5.05051	49.0183
1.51515	-4.64646	35.7415
1.51515	-4.24242	13.1952
1.51515	-3.83838	53.8835
1.51515	-3.43434	24.2276
1.51515	-3.0303	73.2197
1.51515	-2.62626	123.584
1.51515	-2.22222	108.98
1.51515	-1.81818	203.813
1.51515	-1.41414	550.455
1.51515	-1.0101	802.737
1.51515	-0.606061	830.231
1.51515	-0.20202	754.583
1.51515	0.20202	765.696
1.51515	0.606061	857.127
1.51515	1.0101	542.189
1.51515	1.41414	318.461
1.51515	1.81818	133.253
1.51515	2.22222	147.22
1.51515	2.62626	141.371
1.51515	3.0303	66.8898
1.51515	3.43434	44.6159
1.51515	3.83838	31.5807
1.51515	4.24242	80.742
1.51515	4.64646	94.5512
1.51515	5.05051	34.6451
1.51515	5.45455	47.0293
1.51515	5.85859	53.3611
1.51515	6.26263	55.6281
1.51515	6.66667	69.8713
1.51515	7.07071	75.0711
1.51515	7.47475	34.1578
1.51515	7.87879	48.9734
1.51515	8.28283	63.2447
1.51515	8.68687	53.7511
1.51515	9.09091	71.8805
1.51515	9.49495	69.4806
1.51515	9.89899	58.6413
1.51515	10.303	82.4299
1.51515	10.7071	90.8368
1.51515	11.1111	57.7492
1.51515	11.5152	71.8625
1.51515	11.9192	107.912
1.51515	12.3232	58.7252
1.51515	12.7273	25.9827
1.51515	13.1313	28.7741
1.51515	13.5354	20.817
1.51515	13.9394	34.1171
1.51515	14.3434	90.9962
1.51515	14.7475	90.6948
1.51515	15.1515	73.6055
1.51515	15.5556	45.4392
1.51515	15.9596	39.5449
1.51515	16.3636	51.1877
1.51515	16.7677	30.2716
1.51515	17.1717	66.5444
1.51515	17.5758	65.4411
1.51515	17.9798	53.2949
1.51515	18.3838	77.3715
1.51515	18.7879	72.5069
1.51515	19.1919	45.344
1.51515	19.596	34.6067
1.51515	20	34.6067
1.81818	-20	44.8314
1.81818	-19.596	45.8966
1.81818	-19.1919	61.5147
1.81818	-18.7879	52.44
1.81818	-18.3838	25.9154
1.81818	-17.9798	94.8449
1.81818	-17.5758	40.4406
1.81818	-17.1717	55.9933
1.81818	-16.7677	75.4855
1.81818	-16.3636	79.4711
1.81818	-15.9596	81.1407
1.81818	-15.5556	87.7935
1.81818	-15.1515	74.8593
1.81818	-14.7475	144.167
1.81818	-14.3434	63.3166
1.81818	-13.9394	68.6931
1.81818	-13.5354	45.7429
1.81818	-13.1313	64.0803
1.81818	-12.7273	42.6318
1.81818	-12.3232	77.4049
1.81818	-11.9192	41.9036
1.81818	-11.5152	46.5571
1.81818	-11.1111	58.2699
1.81818	-10.7071	70.7278
1.81818	-10.303	82.5535
1.81818	-9.89899	64.969
1.81818	-9.49495	49.1072
1.81818	-9.09091	36.7532
1.81818	-8.68687	91.1962
1.81818	-8.28283	17.4637
1.81818	-7.87879	51.1254
1.81818	-7.47475	3.96978
1.81818	-7.07071	43.2824
1.81818	-6.66667	49.0045
1.81818	-6.26263	36.206
1.81818	-5.85859	38.0417
1.81818	-5.45455	73.1208
1.81818	-5.05051	76.4348
1.81818	-4.64646	23.7883
1.81818	-4.24242	49.3962
1.81818	-3.83838	48.011
1.81818	-3.43434	32.1226
1.81818	-3.0303	36.2025
1.81818	-2.62626	101.905
1.81818	-2.22222	118.355
1.81818	-1.81818	261.282
1.81818	-1.41414	597.107
1.81818	-1.0101	942.017
1.81818	-0.606061	903.054
1.81818	-0.20202	818.496
1.81818	0.20202	872.271
1.81818	0.606061	927.024
1.81818	1.0101	608.687
1.81818	1.41414	238.186
1.81818	1.81818	164.023
1.81818	2.22222	101.487
1.81818	2.62626	103.361
1.81818	3.0303	72.9545
1.81818	3.43434	57.0963
1.81818	3.83838	94.8672
1.81818	4.24242	69.9076
1.81818	4.64646	83.0763
1.81818	5.05051	38.847
1.81818	5.45455	32.0073
1.81818	5.85859	51.9258
1.81818	6.26263	32.9599
1.81818	6.66667	67.9208
1.81818	7.07071	80.0382
1.81818	7.47475	42.8745
1.81818	7.87879	80.5229
1.81818	8.28283	65.1295
1.81818	8.68687	67.4447
1.81818	9.09091	67.3877
1.81818	9.49495	51.4229
1.81818	9.89899	73.5129
1.81818	10.303	99.5825
1.81818	10.7071	92.1676
1.81818	11.1111	61.9326
1.81818	11.5152	108.588
1.81818	11.9192	65.4091
1.81818	12.3232	63.7468
1.81818	12.7273	60.8485
1.81818	13.1313	57.448
1.81818	13.5354	46.2723
1.81818	13.9394	70.5842
1.81818	14.3434	92.9788
1.81818	14.7475	91.091
1.81818	15.1515	47.3759
1.81818	15.5556	78.3877
1.81818	15.9596	53.5396
1.81818	16.3636	14.6309
1.81818	16.7677	67.9312
1.81818	17.1717	62.1568
1.81818	17.5758	58.3604
1.81818	17.9798	94.4485
1.81818	18.3838	66.9742
1.81818	18.7879	49.2369
1.81818	19.1919	52.6907
1.81818	19.596	68.1842
1.81818	20	68.1842
2.12121	-20	60.9144
2.12121	-19.596	55.7535
2.12121	-19.1919	46.2915
2.12121	-18.7879	66.9263
2.12121	-18.3838	62.6538
2.12121	-17.9798	17.6627
2.12121	-17.5758	78.366
2.12121	-17.1717	46.4806
2.12121	-16.7677	62.8163
2.12121	-16.3636	70.1639
2.12121	-15.9596	68.9611
2.12121	-15.5556	62.4705
2.12121	-15.1515	112.841
2.12121	-14.7475	113.159
2.12121	-14.3434	156.156
2.12121	-13.9394	61.398
2.12121	-13.5354	129.484
2.12121	-13.1313	67.5509
2.12121	-12.7273	71.3503
2.12121	-12.3232	73.1194
2.12121	-11.9192	80.8748
2.12121	-11.5152	51.3403
2.12121	-11.1111	49.2433
2.12121	-10.7071	45.037
2.12121	-10.303	78.2852
2.12121	-9.89899	91.3061
2.12121	-9.49495	81.56
2.12121	-9.09091	90.7882
2.12121	-8.68687	101.799
2.12121	-8.28283	102.951
2.12121	-7.87879	41.7339
2.12121	-7.47475	33.3987
2.12121	-7.07071	30.709
2.12121	-6.66667	55.5831
2.12121	-6.26263	24.7056
2.12121	-5.85859	63.0108
2.12121	-5.45455	58.9919
2.12121	-5.05051	39.6352
2.12121	-4.64646	23.0162
2.12121	-4.24242	29.9135
2.12121	-3.83838	31.895
2.12121	-3.43434	39.1592
2.12121	-3.0303	42.399
2.12121	-2.62626	86.6736
2.12121	-2.22222	80.5758
2.12121	-1.81818	278.673
2.12121	-1.41414	640.653
2.12121	-1.0101	992.138
2.12121	-0.606061	976.32
2.12121	-0.20202	941.371
2.12121	0.20202	945.001
2.12121	0.606061	900.314
2.12121	1.0101	700.222
2.12121	1.41414	303.614
2.12121	1.81818	190.428
2.12121	2.22222	105.189
2.12121	2.62626	117.689
2.12121	3.0303	75.9337
2.12121	3.43434	123.487
2.12121	3.83838	93.8968
2.12121	4.24242	82.6879
2.12121	4.64646	50.4878
2.12121	5.05051	13.0691
2.12121	5.45455	20.5528
2.12121	5.85859	35.8038
2.12121	6.26263	44.736
2.12121	6.66667	67.043
2.12121	7.07071	41.5158
2.12121	7.47475	56.0174
2.12121	7.87879	62.2047
2.12121	8.28283	58.4497
2.12121	8.68687	49.8885
2.12121	9.09091	64.1448
2.12121	9.49495	70.6262
2.12121	9.89899	93.3576
2.12121	10.303	143.504
2.12121	10.7071	85.7689
2.12121	11.1111	99.0002
2.12121	11.5152	84.7212
2.12121	11.9192	78.9484
2.12121	12.3232	62.1689
2.12121	12.7273	60.5802
2.12121	13.1313	34.6524
2.12121	13.5354	87.5003
2.12121	13.9394	81.9563
2.12121	14.3434	124.861
2.12121	14.7475	53.158
2.12121	15.1515	65.9718
2.12121	15.5556	74.8647
2.12121	15.9596	29.4404
2.12121	16.3636	84.1656
2.12121	16.7677	66.1877
2.12121	17.1717	79.874
2.12121	17.5758	77.0984
2.12121	17.9798	78.0726
2.12121	18.3838	49.003
2.12121	18.7879	65.7979
2.12121	19.1919	85.3038
2.12121	19.596	119.079
2.12121	20	119.079
2.42424	-20	62.3155
2.42424	-19.596	52.2485
2.42424	-19.1919	76.5525
2.42424	-18.7879	78.8736
2.42424	-18.3838	74.609
2.42424	-17.9798	57.3872
2.42424	-17.5758	31.9297
2.42424	-17.1717	51.6451
2.42424	-16.7677	70.1901
2.42424	-16.3636	78.4701
2.42424	-15.9596	67.6476
2.42424	-15.5556	76.2936
2.42424	-15.1515	67.9015
2.42424	-14.7475	118.68
2.42424	-14.3434	139.127
2.42424	-13.9394	126.365
2.42424	-13.5354	77.6428
2.42424	-13.1313	113.237
2.42424	-12.7273	77.5524
2.42424	-12.3232	58.1856
2.42424	-11.9192	65.6613
2.42424	-11.5152	91.167
2.42424	-11.1111	49.1729
2.42424	-10.7071	59.87
2.42424	-10.303	61.8872
2.42424	-9.89899	115.037
2.42424	-9.49495	103.477
2.42424	-9.09091	87.9862
2.42424	-8.68687	43.0577
2.42424	-8.28283	109.288
2.42424	-7.87879	49.4946
2.42424	-7.47475	47.2218
2.42424	-7.07071	20.8101
2.42424	-6.66667	64.9743
2.42424	-6.26263	40.6217
2.42424	-5.85859	68.0729
2.42424	-5.45455	52.5906
2.42424	-5.05051	51.8867
2.42424	-4.64646	48.2361
2.42424	-4.24242	50.6335
2.42424	-3.83838	88.5438
2.42424	-3.43434	74.6068
2.42424	-3.0303	107.354
2.42424	-2.62626	111.243
2.42424	-2.22222	181.623
2.42424	-1.81818	306.469
2.42424	-1.41414	658.627
2.42424	-1.0101	1100.2
2.42424	-0.606061	1114.1
2.42424	-0.20202	1029.71
2.42424	0.20202	1044.64
2.42424	0.606061	986.707
2.42424	1.0101	723.195
2.42424	1.41414	336.855
2.42424	1.81818	176.804
2.42424	2.22222	133.777
2.42424	2.62626	112.91
2.42424	3.0303	92.281
2.42424	3.43434	91.8739
2.42424	3.83838	39.7247
2.42424	4.24242	49.7206
2.42424	4.64646	88.6625
2.42424	5.05051	16.2487
2.42424	5.45455	21.5397
2.42424	5.85859	16.9054
2.42424	6.26263	52.6108
2.42424	6.66667	65.4933
2.42424	7.07071	37.1797
2.42424	7.47475	45.7627
2.42424	7.87879	79.7482
2.42424	8.28283	51.8217
2.42424	8.68687	99.3085
2.42424	9.09091	75.3734
2.42424	9.49495	90.8317
2.42424	9.89899	93.5773
2.42424	10.303	82.6839
2.42424	10.7071	95.907
2.42424	11.1111	97.0945
2.42424	11.5152	57.3161
2.42424	11.9192	68.55
2.42424	12.3232	21.7261
2.42424	12.7273	46.9736
2.42424	13.1313	87.8648
2.42424	13.5354	67.8571
2.42424	13.9394	84.1432
2.42424	14.3434	39.7705
2.42424	14.7475	62.0407
2.42424	15.1515	64.6097
2.42424	15.5556	67.9048
2.42424	15.9596	79.9521
2.42424	16.3636	79.1184
2.42424	16.7677	86.8519
2.42424	17.1717	83.2997
2.42424	17.5758	75.1386
2.42424	17.9798	35.2412
2.42424	18.3838	77.3345
2.42424	18.7879	119.903
2.42424	19.1919	116.94
2.42424	19.596	72.5244
2.42424	20	72.5244
2.72727	-20	93.4391
2.72727	-19.596	96.4398
2.72727	-19.1919	37.3459
2.72727	-18.7879	75.6287
2.72727	-18.3838	81.0449
2.72727	-17.9798	89.2205
2.72727	-17.5758	50.3556
2.72727	-17.1717	42.2498
2.72727	-16.7677	51.439
2.72727	-16.3636	90.3285
2.72727	-15.9596	85.7807
2.72727	-15.5556	55.3434
2.72727	-15.1515	63.1448
2.72727	-14.7475	78.4256
2.72727	-14.3434	97.922
2.72727	-13.9394	136.339
2.72727	-13.5354	134.514
2.72727	-13.1313	87.375
2.72727	-12.7273	89.663
2.72727	-12.3232	94.6855
2.72727	-11.9192	55.1362
2.72727	-11.5152	72.5111
2.72727	-11.1111	56.2969
2.72727	-10.7071	62.9257
2.72727	-10.303	65.7465
2.72727	-9.89899	54.0715
2.72727	-9.49495	120.678
2.72727	-9.09091	114.735
2.72727	-8.68687	86.4452
2.72727	-8.28283	68.4274
2.72727	-7.87879	89.7537
2.72727	-7.47475	35.4951
2.72727	-7.07071	43.0032
2.72727	-6.66667	88.7883
2.72727	-6.26263	79.0371
2.72727	-5.85859	38.3215
2.72727	-5.45455	67.6693
2.72727	-5.05051	32.3989
2.72727	-4.64646	79.2149
2.72727	-4.24242	89.6663
2.72727	-3.83838	62.9412
2.72727	-3.43434	46.3507
2.72727	-3.0303	125.013
2.72727	-2.62626	101.658
2.72727	-2.22222	184.552
2.72727	-1.81818	271.454
2.72727	-1.41414	746.158
2.72727	-1.0101	1054.34
2.72727	-0.606061	1181.1
