Parent,Nuclide,Atoms_EOB,Atoms_after_cooling,Activity_EOB_Bq,Activity_after_cooling_Bq
Pd96,"Nuclide: Ru-96, decay dataset: icrp107_ame2020_nubase2020",34788091526.40684,34788091526.40684,0.0,0.0
Pd97,"Nuclide: Pd-97, decay dataset: icrp107_ame2020_nubase2020",11765244605.332369,1.7270807850344844e-130,43844334.01496902,6.436135358848978e-133
Pd97,"Nuclide: Rh-97, decay dataset: icrp107_ame2020_nubase2020",-13086703237.60657,-9.927879933068109e-05,-4924544.762199621,-3.735875127331063e-08
Pd97,"Nuclide: Ru-97, decay dataset: icrp107_ame2020_nubase2020",1322440328.8919935,1041292254.9328332,3658.3883518129473,2880.622568030017
Pd97,"Nuclide: Tc-97, decay dataset: icrp107_ame2020_nubase2020",-981696.6177957092,-1042273954.7297341,-8.293440157409678e-09,-8.805201642221198e-06
Pd97,"Nuclide: Mo-97, decay dataset: icrp107_ame2020_nubase2020",2.2254715415557647e-06,981699.7970024442,0.0,0.0
Pd98,"Nuclide: Pd-98, decay dataset: icrp107_ame2020_nubase2020",6401165777.222422,2.068631607950245e-15,4177919.030864908,1.3501564657889815e-18
Pd98,"Nuclide: Rh-98, decay dataset: icrp107_ame2020_nubase2020",6187793585.64827,1.99967722101857e-15,8216574.095362093,2.6553077160516638e-18
Pd98,"Nuclide: Ru-98, decay dataset: icrp107_ame2020_nubase2020",-12588959362.870691,-12588959362.870691,-0.0,-0.0
Pd99,"Nuclide: Pd-99, decay dataset: icrp107_ame2020_nubase2020",2121381412.966782,1.1759659637893062e-11,1145194.3499144844,6.348267073481435e-15
Pd99,"Nuclide: Rh-99m, decay dataset: icrp107_ame2020_nubase2020",-2295585412.0877433,-66637548.29729806,-94041.28582288176,-2729.883494190268
Pd99,"Nuclide: Ru-99, decay dataset: icrp107_ame2020_nubase2020",174203999.12096152,240841547.41825956,0.0,0.0
Pd100,"Nuclide: Pd-100, decay dataset: icrp107_ame2020_nubase2020",7734746.524471171,6390247.991991002,17.094294414418897,14.122864945947526
Pd100,"Nuclide: Rh-100, decay dataset: icrp107_ame2020_nubase2020",2425855.428001607,3094420.36099186,22.45559362133217,28.644347605352504
Pd100,"Nuclide: Ru-100, decay dataset: icrp107_ame2020_nubase2020",-10160601.95247278,-19645270.305455644,-0.0,-0.0
Pd101,"Nuclide: Pd-101, decay dataset: icrp107_ame2020_nubase2020",16820689.059908103,2359751.2624656134,382.3695788059431,53.642100695290935
Pd101,"Nuclide: Rh-101m, decay dataset: icrp107_ame2020_nubase2020",-18309572.277300674,-18175517.49306646,-33.84544184499675,-33.5976401304003
Pd101,"Nuclide: Ru-101, decay dataset: icrp107_ame2020_nubase2020",1488883.217392565,17304649.44799341,0.0,0.0
Pd102,"Nuclide: Pd-102, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Pd103,"Nuclide: Pd-103, decay dataset: icrp107_ame2020_nubase2020",43000.441929537395,41281.54022697687,0.020303256330619003,0.019491653000322736
Pd103,"Nuclide: Rh-103m, decay dataset: icrp107_ame2020_nubase2020",99.61906532428902,94.8949005088237,0.020509045353966315,0.019536459331957464
Pd103,"Nuclide: Rh-103, decay dataset: icrp107_ame2020_nubase2020",-43100.06099486169,-84476.4961223474,-0.0,-0.0
Pd104,"Nuclide: Pd-104, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Pd105,"Nuclide: Pd-105, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Pd106,"Nuclide: Pd-106, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Pd107,"Nuclide: Pd-107, decay dataset: icrp107_ame2020_nubase2020",0.14578423504747937,0.14578423500491544,4.926380746731351e-16,4.926380745293019e-16
Pd107,"Nuclide: Ag-107, decay dataset: icrp107_ame2020_nubase2020",-0.14578423504747937,-0.29156847005239483,-0.0,-0.0
Pd108,"Nuclide: Pd-108, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Pd109,"Nuclide: Pd-109, decay dataset: icrp107_ame2020_nubase2020",4444596569.833349,1319856504.0296252,62459.240818857514,18547.743071001096
Pd109,"Nuclide: Ag-109, decay dataset: icrp107_ame2020_nubase2020",-4444596569.833349,-5764453073.862974,-0.0,-0.0
Pd110,"Nuclide: Pd-110, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Pd111,"Nuclide: Pd-111, decay dataset: icrp107_ame2020_nubase2020",131871271340.18634,3.93756179954256e-08,65104131.00164222,1.94395289147683e-11
Pd111,"Nuclide: Ag-111m, decay dataset: icrp107_ame2020_nubase2020",6380867969.073533,1.9052718384883356e-09,68254330.89951518,2.0380151281611932e-11
Pd111,"Nuclide: Ag-111, decay dataset: icrp107_ame2020_nubase2020",-138554355184.65286,-126244791875.77232,-149202.33757541538,-135946.7772015111
Pd111,"Nuclide: Cd-111, decay dataset: icrp107_ame2020_nubase2020",302215875.39297915,126547007751.1653,0.0,0.0
Pd112,"Nuclide: Pd-112, decay dataset: icrp107_ame2020_nubase2020",15210149081.160582,6895884303.557549,139257.0395665306,63135.50433875544
Pd112,"Nuclide: Ag-112, decay dataset: icrp107_ame2020_nubase2020",2659651767.063565,1218896635.1958127,163607.57220548333,74980.01118920675
Pd112,"Nuclide: Cd-112, decay dataset: icrp107_ame2020_nubase2020",-17869800848.224148,-25984581786.97751,-0.0,-0.0
Pd114,"Nuclide: Pd-114, decay dataset: icrp107_ame2020_nubase2020",209714704901.8814,1.5716006782505266e-168,1001123666.8367772,7.502414456580237e-171
Pd114,"Nuclide: Ag-114, decay dataset: icrp107_ame2020_nubase2020",6861220787.263544,5.1417945376617515e-170,1033877357.3676118,7.747870406084285e-171
Pd114,"Nuclide: Cd-114, decay dataset: icrp107_ame2020_nubase2020",-216575925689.1449,-216575925689.1449,-0.0,-0.0
Ag99,"Nuclide: Ag-99, decay dataset: icrp107_ame2020_nubase2020",260895079.31245995,4.640165015527405e-202,1458376.521349959,2.5938042724562222e-204
Ag99,"Nuclide: Pd-99, decay dataset: icrp107_ame2020_nubase2020",-288783862.67326814,-1.6008436357535206e-12,-155895.4207189924,-8.641902279126828e-16
Ag99,"Nuclide: Rh-99m, decay dataset: icrp107_ame2020_nubase2020",28094678.34756275,815548.1714706104,1150.9306788032898,33.40986499206102
Ag99,"Nuclide: Ru-99, decay dataset: icrp107_ame2020_nubase2020",-205894.9867545651,-1021443.1582251755,-0.0,-0.0
Ag101,"Nuclide: Ag-101, decay dataset: icrp107_ame2020_nubase2020",22800015.81526523,2.0202037373877067e-32,23729.37939800789,2.1025503374278573e-35
Ag101,"Nuclide: Pd-101, decay dataset: icrp107_ame2020_nubase2020",-23309128.871990003,-3270005.5322794598,-529.8654387684733,-74.33409140479242
Ag101,"Nuclide: Rh-101m, decay dataset: icrp107_ame2020_nubase2020",510018.9084062248,3994184.9810432694,0.9427754533464427,7.383294019470635
Ag101,"Nuclide: Ru-101, decay dataset: icrp107_ame2020_nubase2020",-905.8516814514613,-725085.3004452605,-0.0,-0.0
Ag102,"Nuclide: Ag-102, decay dataset: icrp107_ame2020_nubase2020",2530039.0609199414,6.306361657298864e-28,2265.748632794818,5.647592767891539e-31
Ag102,"Nuclide: Pd-102, decay dataset: icrp107_ame2020_nubase2020",-2530039.0609199414,-2530039.0609199414,-0.0,-0.0
Ag105,"Nuclide: Ag-105, decay dataset: icrp107_ame2020_nubase2020",3542.511193965243,3483.538414735488,0.0006883004713159893,0.0006768422176885054
Ag105,"Nuclide: Pd-105, decay dataset: icrp107_ame2020_nubase2020",-3542.511193965243,-7026.049608700731,-0.0,-0.0
Ag106,"Nuclide: Ag-106, decay dataset: icrp107_ame2020_nubase2020",2455320.3929985412,1.986804688140213e-12,1183.8469725780992,9.579494072813509e-16
Ag106,"Nuclide: Pd-106, decay dataset: icrp107_ame2020_nubase2020",-2455320.3929985412,-2455320.3929985412,-0.0,-0.0
Ag107,"Nuclide: Ag-107, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Ag108,"Nuclide: Ag-108, decay dataset: icrp107_ame2020_nubase2020",558615062.164238,6.963241836127418e-175,2722942.7240327713,3.3941993293029364e-177
Ag108,"Nuclide: Cd-108, decay dataset: icrp107_ame2020_nubase2020",-558615062.164238,-558615062.164238,-0.0,-0.0
Ag109,"Nuclide: Ag-109, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Ag110,"Nuclide: Ag-110, decay dataset: icrp107_ame2020_nubase2020",10204867336.74335,0.0,287539635.05902153,0.0
Ag110,"Nuclide: Cd-110, decay dataset: icrp107_ame2020_nubase2020",-10204867336.74335,-10204867336.74335,-0.0,-0.0
Ag111,"Nuclide: Ag-111, decay dataset: icrp107_ame2020_nubase2020",291642221.7193613,265731896.58369425,314.0550952600885,286.15354664093127
Ag111,"Nuclide: Cd-111, decay dataset: icrp107_ame2020_nubase2020",-291642221.7193613,-557374118.3030555,-0.0,-0.0
Ag112,"Nuclide: Ag-112, decay dataset: icrp107_ame2020_nubase2020",22334125545.155693,109837776.81512362,1373876.1228165175,6756.633414836302
Ag112,"Nuclide: Cd-112, decay dataset: icrp107_ame2020_nubase2020",-22334125545.155693,-22443963321.970818,-0.0,-0.0
Ag113,"Nuclide: Ag-113, decay dataset: icrp107_ame2020_nubase2020",31739192645.602283,1432881976.2592068,1138005.9950107685,51375.85877918641
Ag113,"Nuclide: Cd-113, decay dataset: icrp107_ame2020_nubase2020",-31739192645.602283,-33172074621.861492,-9.053904696438841e-14,-9.462647823560991e-14
Ag113,"Nuclide: In-113, decay dataset: icrp107_ame2020_nubase2020",2.525150364893081e-09,31739192645.602283,0.0,0.0
Ag114,"Nuclide: Ag-114, decay dataset: icrp107_ame2020_nubase2020",147923765064.7201,0.0,22289769715.74402,0.0
Ag114,"Nuclide: Cd-114, decay dataset: icrp107_ame2020_nubase2020",-147923765064.7201,-147923765064.7201,-0.0,-0.0
Ag115,"Nuclide: Ag-115, decay dataset: icrp107_ame2020_nubase2020",223948271299.03085,4.742289106773098e-11,129357594.03516413,2.739253603133262e-14
Ag115,"Nuclide: Cd-115, decay dataset: icrp107_ame2020_nubase2020",-225353392840.5979,-165090303719.37024,-811630.0290823784,-594587.2228502439
Ag115,"Nuclide: In-115m, decay dataset: icrp107_ame2020_nubase2020",1517910235.1978197,-15084992712.371666,65149.303999507865,-647453.8172677802
Ag115,"Nuclide: In-115, decay dataset: icrp107_ame2020_nubase2020",-112788693.63080333,180062507738.11105,-5.617689684564156e-15,8.968410394114921e-12
Ag115,"Nuclide: Sn-115, decay dataset: icrp107_ame2020_nubase2020",9.725536328599219e-12,112788693.63080084,0.0,0.0
Ag116,"Nuclide: Ag-116, decay dataset: icrp107_ame2020_nubase2020",165712065926.9278,2.964106303292779e-151,714321214.4403841,1.2777126411737263e-153
Ag116,"Nuclide: Cd-116, decay dataset: icrp107_ame2020_nubase2020",-165712065926.9278,-165712065926.9278,-0.0,-0.0
Ag117,"Nuclide: Ag-117, decay dataset: icrp107_ame2020_nubase2020",177570933168.40872,0.0,1672320539.0636005,0.0
Ag117,"Nuclide: Cd-117, decay dataset: icrp107_ame2020_nubase2020",-179040970588.25476,-224625206.52050346,-13844460.50512772,-17369.29145274235
Ag117,"Nuclide: In-117m, decay dataset: icrp107_ame2020_nubase2020",1485721458.305931,-785911881.9044306,147708.4968333572,-78134.33808241779
Ag117,"Nuclide: Sn-117, decay dataset: icrp107_ame2020_nubase2020",-15684038.459882172,994853049.9650519,-0.0,0.0
Cd108,"Nuclide: Cd-108, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Cd109,"Nuclide: Cd-109, decay dataset: icrp107_ame2020_nubase2020",1586.0799852661605,1583.6990544131656,2.7577774314330147e-05,2.7536376166486485e-05
Cd109,"Nuclide: Ag-109, decay dataset: icrp107_ame2020_nubase2020",-1586.0799852661605,-3169.779039679326,-0.0,-0.0
Cd110,"Nuclide: Cd-110, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Cd111,"Nuclide: Cd-111, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Cd112,"Nuclide: Cd-112, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Cd113,"Nuclide: Cd-113, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Cd113,"Nuclide: In-113, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Cd114,"Nuclide: Cd-114, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Cd115,"Nuclide: Cd-115, decay dataset: icrp107_ame2020_nubase2020",1965180513.9878101,1439659921.81498,7077.770152980394,5185.061602502415
Cd115,"Nuclide: In-115m, decay dataset: icrp107_ame2020_nubase2020",180009797.01001576,136285901.8959168,7726.091251217398,5849.444484645071
Cd115,"Nuclide: In-115, decay dataset: icrp107_ame2020_nubase2020",-2145190310.9978259,-3721136134.7087226,-1.0684593547086043e-13,-1.8533939356757525e-13
Cd115,"Nuclide: Sn-115, decay dataset: icrp107_ame2020_nubase2020",2.9666342057445816e-08,2145190310.9978259,0.0,0.0
Cd116,"Nuclide: Cd-116, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Cd117,"Nuclide: Cd-117, decay dataset: icrp107_ame2020_nubase2020",63552567316.36265,79733194.65060276,4914243.959469311,6165.421582898552
Cd117,"Nuclide: In-117m, decay dataset: icrp107_ame2020_nubase2020",222433985607.7805,320438412.4479882,22114097.817662723,31857.57058683705
Cd117,"Nuclide: Sn-117, decay dataset: icrp107_ame2020_nubase2020",-285986552924.1431,-286386724531.2417,-0.0,-0.0
Cd118,"Nuclide: Cd-118, decay dataset: icrp107_ame2020_nubase2020",178417561219.9325,430.01287644895075,40977345.76606283,0.09876150195992787
Cd118,"Nuclide: In-118, decay dataset: icrp107_ame2020_nubase2020",296079591.47449803,0.7135958786076182,41045346.81037775,0.0989253942632135
Cd118,"Nuclide: Sn-118, decay dataset: icrp107_ame2020_nubase2020",-178713640811.407,-178713641242.13348,-0.0,-0.0
Cd119,"Nuclide: Cd-119, decay dataset: icrp107_ame2020_nubase2020",130447539656.2251,9.316809375592561e-151,560218985.8964937,4.0011896843286544e-153
Cd119,"Nuclide: In-119m, decay dataset: icrp107_ame2020_nubase2020",-153367453546.49854,-1.2686258417029068e-13,-98431683.3476054,-8.14207801260979e-17
Cd119,"Nuclide: Sn-119, decay dataset: icrp107_ame2020_nubase2020",22919913890.27343,22919913890.27343,0.0,0.0
In103,"Nuclide: In-103, decay dataset: icrp107_ame2020_nubase2020",2534052.68423107,0.0,29274.524557752124,0.0
In103,"Nuclide: Cd-103, decay dataset: icrp107_ame2020_nubase2020",-2936282.2690409133,-1.2205016867546496e-53,-4646.748347291936,-1.931477860827952e-56
In103,"Nuclide: Ag-103, decay dataset: icrp107_ame2020_nubase2020",408447.03388503334,0.10309035458489259,71.81986553665229,1.812703922461779e-05
In103,"Nuclide: Pd-103, decay dataset: icrp107_ame2020_nubase2020",-6217.701678846702,-5969.258345335677,-0.0029357742690134907,-0.0028184682959220167
In103,"Nuclide: Rh-103m, decay dataset: icrp107_ame2020_nubase2020",1.0202444001715683,-13.72306913455847,0.00021004251151257415,-0.002825232764030489
In103,"Nuclide: Rh-103, decay dataset: icrp107_ame2020_nubase2020",-0.7676407435438528,5982.110683372108,-0.0,0.0
In105,"Nuclide: In-105, decay dataset: icrp107_ame2020_nubase2020",1267026.247095468,4.0099769176305416e-80,2887.0337635426436,9.137094656693194e-83
In105,"Nuclide: Cd-105, decay dataset: icrp107_ame2020_nubase2020",-1394406.4555012567,-0.021571551843807664,-290.24891987546033,-4.490168270521914e-06
In105,"Nuclide: Ag-105m, decay dataset: icrp107_ame2020_nubase2020",426373.5799368638,-0.0032310403942558408,681.2808778203955,-5.162716780898409e-06
In105,"Nuclide: Ag-105, decay dataset: icrp107_ame2020_nubase2020",-299018.86852022464,-294041.0263346115,-0.058098568181084415,-0.05713138672846662
In105,"Nuclide: Pd-105, decay dataset: icrp107_ame2020_nubase2020",25.496989149749336,294066.54812635353,0.0,0.0
In111,"Nuclide: In-111, decay dataset: icrp107_ame2020_nubase2020",258273.00379672536,201719.7693038079,0.7387616074854519,0.5769972813332228
In111,"Nuclide: Cd-111, decay dataset: icrp107_ame2020_nubase2020",-258273.00379672536,-459992.7731005333,-0.0,-0.0
In112,"Nuclide: In-112, decay dataset: icrp107_ame2020_nubase2020",61863106.26381099,6.833426898887774e-22,47740.18891943985,5.273403015504955e-25
In112,"Nuclide: Cd-112, decay dataset: icrp107_ame2020_nubase2020",-61863106.26381099,-61863106.26381099,-0.0,-0.0
In113,"Nuclide: In-113, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
In114,"Nuclide: In-114, decay dataset: icrp107_ame2020_nubase2020",2287513075.78987,0.0,22052618.06645002,0.0
In114,"Nuclide: Sn-114, decay dataset: icrp107_ame2020_nubase2020",-2287513075.78987,-2287513075.78987,-0.0,-0.0
In115,"Nuclide: In-115, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
In115,"Nuclide: Sn-115, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
In117,"Nuclide: In-117, decay dataset: icrp107_ame2020_nubase2020",54913382674.79534,5.073936273408021,14684821.132732924,0.0013568613511780888
In117,"Nuclide: Sn-117, decay dataset: icrp107_ame2020_nubase2020",-54913382674.79534,-54913382679.86928,-0.0,-0.0
In118,"Nuclide: In-118, decay dataset: icrp107_ame2020_nubase2020",86444900681.28159,0.0,11983807836.202965,0.0
In118,"Nuclide: Sn-118, decay dataset: icrp107_ame2020_nubase2020",-86444900681.28159,-86444900681.28159,-0.0,-0.0
In119,"Nuclide: In-119, decay dataset: icrp107_ame2020_nubase2020",160718858667.36453,3.873195701991518e-170,773623776.0284448,1.864371305966888e-172
In119,"Nuclide: Sn-119, decay dataset: icrp107_ame2020_nubase2020",-160718858667.36453,-160718858667.36453,-0.0,-0.0
In121,"Nuclide: In-121, decay dataset: icrp107_ame2020_nubase2020",183188291335.4234,0.0,5496815915.616562,0.0
In121,"Nuclide: Sn-121, decay dataset: icrp107_ame2020_nubase2020",-183231788831.18054,-99018327557.13895,-1305202.016455873,-705330.2356434414
In121,"Nuclide: Sb-121, decay dataset: icrp107_ame2020_nubase2020",43497495.75714827,99061825052.89609,0.0,0.0
Sn114,"Nuclide: Sn-114, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sn115,"Nuclide: Sn-115, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sn116,"Nuclide: Sn-116, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sn117,"Nuclide: Sn-117, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sn118,"Nuclide: Sn-118, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sn119,"Nuclide: Sn-119, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sn120,"Nuclide: Sn-120, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sn121,"Nuclide: Sn-121, decay dataset: icrp107_ame2020_nubase2020",4508972399.474542,2436645457.893893,32118.443559814095,17356.78391461492
Sn121,"Nuclide: Sb-121, decay dataset: icrp107_ame2020_nubase2020",-4508972399.474542,-6945617857.368435,-0.0,-0.0
Sn122,"Nuclide: Sn-122, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sn123,"Nuclide: Sn-123, decay dataset: icrp107_ame2020_nubase2020",56075129.76176934,55775096.931570455,3.4819256405070647,3.4632954204986284
Sn123,"Nuclide: Sb-123, decay dataset: icrp107_ame2020_nubase2020",-56075129.76176934,-111850226.6933398,-0.0,-0.0
Sn124,"Nuclide: Sn-124, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Sn125,"Nuclide: Sn-125, decay dataset: icrp107_ame2020_nubase2020",535067047.814167,497944600.84969103,445.2899468876346,414.3961504845871
Sn125,"Nuclide: Sb-125, decay dataset: icrp107_ame2020_nubase2020",-540235935.7774577,-1042619280.0707886,-4.301617631042272,-8.301834773658252
Sn125,"Nuclide: Te-125, decay dataset: icrp107_ame2020_nubase2020",5168887.963290758,549843567.1843885,0.0,0.0
Sn126,"Nuclide: Sn-126, decay dataset: icrp107_ame2020_nubase2020",57.937374064228734,57.937373586176356,5.533013629133695e-12,5.533013583479739e-12
Sn126,"Nuclide: Sb-126m, decay dataset: icrp107_ame2020_nubase2020",0.9870087825813445,9.17183649696004e-09,0.0005954241556433098,5.533013584355663e-12
Sn126,"Nuclide: Te-126, decay dataset: icrp107_ame2020_nubase2020",-58.92438284681008,-116.86175644215828,-0.0,-0.0
Sn127,"Nuclide: Sn-127, decay dataset: icrp107_ame2020_nubase2020",17945372155.228256,6510429.819117776,1645341.81395442,596.9161472691642
Sn127,"Nuclide: Sb-127, decay dataset: icrp107_ame2020_nubase2020",-18362706391.381466,-15343897150.742302,-38263.76311518805,-31973.241488813146
Sn127,"Nuclide: Te-127, decay dataset: icrp107_ame2020_nubase2020",538217256.4390239,-1635676869.6480377,11083.29690521148,-33682.8523619624
Sn127,"Nuclide: I-127, decay dataset: icrp107_ame2020_nubase2020",-120883020.285816,16852180570.285406,-0.0,0.0
Sn128,"Nuclide: Sn-128, decay dataset: icrp107_ame2020_nubase2020",21051668706.577793,965.651470175564,4117122.2871300797,0.18885463403751435
Sn128,"Nuclide: Sb-128m, decay dataset: icrp107_ame2020_nubase2020",4498404655.785138,206.34426319757276,4996885.423357692,0.22920984657070007
Sn128,"Nuclide: Te-128, decay dataset: icrp107_ame2020_nubase2020",-25550073362.362934,-25550074534.35867,-0.0,-0.0
Sn129,"Nuclide: Sn-129, decay dataset: icrp107_ame2020_nubase2020",9955206973.764917,4.082891996404159e-185,51572672.987711936,2.1151308489075549e-187
Sn129,"Nuclide: Sb-129, decay dataset: icrp107_ame2020_nubase2020",-10040014673.19858,-228956276.19192415,-439343.93077702494,-10018.96447688992
Sn129,"Nuclide: Te-129, decay dataset: icrp107_ame2020_nubase2020",87614902.07644644,-81971948.31315653,14542.629872922545,-13605.99254268918
