parent_nuclide,parent_original,production_rate,nuclide,original_nuclide,atom_number_after_irradiation,atom_number_after_cooling,activity_after_cooling_Bq,is_stable,decay_constant,half_life,half_life_seconds,cooling_time_hours
Pr144,Pr144,4.28e-05,Pr144,Pr144,199789323197028.53,2.7684874281312406e-237,1.850857692153572e-240,False,0.0006685447343363669,17.28 分钟,1036.8000000000002,240.0
Pr144,Pr144,4.28e-05,Nd144,Nd-144,0.0,0.0,0.0,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22,240.0
Pr144,Pr144,4.28e-05,Ce140,Ce-140,,,0.0,True,0.0,稳定,inf,240.0
Pr145,Pr145,8.14e-05,Pr145,Pr145,7894997715051818.0,6667.399231179958,0.21452990283162207,False,3.217594978089467e-05,5.98 小时,21542.4,240.0
Pr145,Pr145,8.14e-05,Nd145,Nd-145,,,0.0,True,0.0,稳定,inf,240.0
Pr146,Pr146,8.61e-05,Pr146,Pr146,561700816355450.4,1.7920848656861202e-165,8.572660952204849e-169,False,0.0004783624434506179,24.15 分钟,1449.0,240.0
Pr146,Pr146,8.61e-05,Nd146,Nd-146,,,0.0,True,0.0,稳定,inf,240.0
Pr147,Pr147,0.000129,Pr147,Pr147,466959566564965.6,0.0,0.0,False,0.0008621233589054045,13.40 分钟,804.0,240.0
Pr147,Pr147,0.000129,Nd147,Nd-147,2.5812923558918602e+17,1.3730143817828768e+17,100319293454.54039,False,7.306499828812754e-07,10.98 天,948672.0,240.0
Pr147,Pr147,0.000129,Pm147,Pm-147,2.106891145335635e+17,2.0917048377064496e+17,1751324628.7093341,False,8.372713956284856e-09,2.63 年,82786439.87827201,240.0
Pr147,Pr147,0.000129,Sm147,Sm-147,1986398769419735.8,1986398769419380.0,0.0004116151401714691,False,2.0721677163129903e-19,106070337534.25 年,3.34503416448e+18,240.0
Pr148,Pr148,0.000103,Pr148,Pr148,63717316305494.88,0.0,0.0,False,0.005044739305385336,2.29 分钟,137.4,240.0
Pr148,Pr148,0.000103,Nd148,Nd-148,,,0.0,True,0.0,稳定,inf,240.0
Nd134,Nd134,8.12e-09,Nd134,Nd134,18644885620.915146,0.0,0.0,False,0.0013591121187449908,8.50 分钟,510.0,240.0
Nd134,Nd134,8.12e-09,Pr134m,Pr-134m,74579542483.66058,7.629669761791223e-245,5.1847883176363296e-248,False,0.0006795560593724954,17.00 分钟,1020.0,240.0
Nd134,Nd134,8.12e-09,Ce134,Ce-134,8901454339099.053,992737437123.5157,2520339.4411424305,False,2.538777472163419e-06,3.16 天,273024.0,240.0
Nd134,Nd134,8.12e-09,La134,La-134,inf,1403235493.9613507,2513304.202328042,False,0.0017910779859430111,6.45 分钟,387.0,240.0
Nd140,Nd140,8.12e-09,Nd140,Nd140,9283659807837.457,1187012071547.9355,2825770.931847152,False,2.380574721672523e-06,3.37 天,291168.0,240.0
Nd140,Nd140,8.12e-09,Pr140,Pr-140,inf,829785669.2973993,2827746.298635887,False,0.0034078032475906845,3.39 分钟,203.4,240.0
Nd140,Nd140,8.12e-09,Ce140,Ce-140,,,0.0,True,0.0,稳定,inf,240.0
Nd141,Nd141,8.12e-08,Nd141,Nd141,3277112837370.262,3.166299950488631e-17,2.44836220826449e-21,False,7.7325656019628e-05,2.49 小时,8964.0,240.0
Nd141,Nd141,8.12e-08,Pr141,Pr-141,,,0.0,True,0.0,稳定,inf,240.0
Nd142,Nd142,7.39e-07,Nd142,Nd142,1992586392000000.0,1992586392000000.0,0.0,True,0.0,稳定,inf,240.0
Nd143,Nd143,1.65e-06,Nd143,Nd143,4448941200000000.0,4448941200000000.0,0.0,True,0.0,稳定,inf,240.0
Nd144,Nd144,5.63e-06,Nd144,Nd144,0.0,0.0,0.0,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22,240.0
Nd144,Nd144,5.63e-06,Ce140,Ce-140,,,0.0,True,0.0,稳定,inf,240.0
Nd145,Nd145,8.52e-06,Nd145,Nd145,2.297271456e+16,2.297271456e+16,0.0,True,0.0,稳定,inf,240.0
Nd146,Nd146,2.19e-05,Nd146,Nd146,5.90495832e+16,5.90495832e+16,0.0,True,0.0,稳定,inf,240.0
Nd147,Nd147,2.67e-05,Nd147,Nd147,5.3381469564874984e+16,2.8394120203387304e+16,20746163440.53381,False,7.306499828812754e-07,10.98 天,948672.0,240.0
Nd147,Nd147,2.67e-05,Pm147,Pm-147,4.363190959102932e+16,4.331741417774464e+16,362684318.23617405,False,8.372713956284856e-09,2.63 年,82786439.87827201,240.0
Nd147,Nd147,2.67e-05,Sm147,Sm-147,411138349949666.2,411138349949592.56,8.519476157037382e-05,False,2.0721677163129903e-19,106070337534.25 年,3.34503416448e+18,240.0
Nd147,Nd147,2.67e-05,Nd143,Nd-143,,,0.0,True,0.0,稳定,inf,240.0
Nd148,Nd148,5.21e-05,Nd148,Nd148,1.404786888e+17,1.404786888e+17,0.0,True,0.0,稳定,inf,240.0
Nd149,Nd149,4.84e-05,Nd149,Nd149,1355579893841520.8,2.10089089404829e-27,2.340899241052011e-31,False,0.0001114241223893945,1.73 小时,6220.8,240.0
Nd149,Nd149,4.84e-05,Pm149,Pm-149,4.116727692854961e+16,1792470159582927.2,6501955315.628094,False,3.627371580423393e-06,2.21 天,191088.0,240.0
Nd149,Nd149,4.84e-05,Sm149,Sm-149,,,0.0,True,0.0,稳定,inf,240.0
Nd151,Nd151,5.34e-05,Nd151,Nd151,179451216146500.28,0.0,0.0,False,0.0009286537788852429,12.44 分钟,746.4,240.0
Nd151,Nd151,5.34e-05,Pm151,Pm-151,2.469077630348723e+16,70569865303445.3,478436063.8456398,False,6.77960857355189e-06,1.18 天,102240.0,240.0
Nd151,Nd151,5.34e-05,Sm151,Sm-151,1.4390333142652291e+17,1.4387299062412413e+17,35112967.156217135,False,2.440553088101966e-10,90.06 年,2840123347.2000003,240.0
Nd151,Nd151,5.34e-05,Eu151,Eu-151,,,0.0,True,0.0,稳定,inf,240.0
Nd152,Nd152,5.68e-05,Nd152,Nd152,174919390571645.56,0.0,0.0,False,0.001013373070994072,11.40 分钟,684.0,240.0
Nd152,Nd152,5.68e-05,Pm152,Pm-152,,0.0,0.0,False,0.0028039934488670922,4.12 分钟,247.20000000000002,240.0
Nd152,Nd152,5.68e-05,Sm152,Sm-152,,,0.0,True,0.0,稳定,inf,240.0
Pm136,Pm136,5.68e-08,Pm136,Pm136,27363121039.716484,0.0,0.0,False,0.006478011033270517,1.78 分钟,107.0,240.0
Pm136,Pm136,5.68e-08,Nd136,Nd-136,805525490519.8308,2.0991000393885734e-74,4.787710674614873e-78,False,0.00022808396859491455,50.65 分钟,3039.0,240.0
Pm136,Pm136,5.68e-08,Pr136,Pr-136,inf,7.065253632023254e-75,6.230611494882738e-78,False,0.0008818666419337727,13.10 分钟,786.0,240.0
Pm136,Pm136,5.68e-08,Ce136,Ce-136,,,0.0,True,0.0,稳定,inf,240.0
Pm143,Pm143,3.25e-08,Pm143,Pm143,86494531701781.98,84261469565236.86,2550908.458201501,False,3.02737238190053e-08,265.00 天,22896000.0,240.0
Pm143,Pm143,3.25e-08,Nd143,Nd-143,,,0.0,True,0.0,稳定,inf,240.0
Pm144,Pm144,1.62e-07,Pm144,Pm144,432661165144601.94,424477894198821.4,9381238.38045658,False,2.2100652374755932e-08,363.00 天,31363200.0,240.0
Pm144,Pm144,1.62e-07,Nd144,Nd-144,-424477894198821.5,-424477894198821.5,-4.071461798978856e-09,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22,240.0
Pm144,Pm144,1.62e-07,Ce140,Ce-140,,,0.0,True,0.0,稳定,inf,240.0
Pm145,Pm145,5.97e-07,Pm145,Pm145,1608845169031627.2,1607121107771232.0,1994371.719927932,False,1.2409591973399828e-09,17.71 年,558557591.616,240.0
Pm145,Pm145,5.97e-07,Nd145,Nd-145,,,0.0,True,0.0,稳定,inf,240.0
Pm145,Pm145,5.97e-07,Pr141,Pr-141,,,0.0,True,0.0,稳定,inf,240.0
Pm146,Pm146,1.25e-06,Pm146,Pm146,3364633357916859.5,3353106468210661.5,13318428.41076598,False,3.971967051160524e-09,5.53 年,174509801.2224,240.0
Pm146,Pm146,1.25e-06,Nd146,Nd-146,,,0.0,True,0.0,稳定,inf,240.0
Pm146,Pm146,1.25e-06,Sm146,Sm-146,5883436165696.079,5883436164612.057,0.0012546557738034243,False,2.1325221158172522e-16,103068346.85 年,3250363386240000.0,240.0
Pm146,Pm146,1.25e-06,Nd142,Nd-142,1145939400000000.2,1145939400000000.2,0.0,True,0.0,稳定,inf,240.0
Pm147,Pm147,3.51e-06,Pm147,Pm147,9429961867386698.0,9361991435137904.0,78385276.34759842,False,8.372713956284856e-09,2.63 年,82786439.87827201,240.0
Pm147,Pm147,3.51e-06,Sm147,Sm-147,104429012511209.27,104429012511190.56,2.1639442837213443e-05,False,2.0721677163129903e-19,106070337534.25 年,3.34503416448e+18,240.0
Pm147,Pm147,3.51e-06,Nd143,Nd-143,,,0.0,True,0.0,稳定,inf,240.0
Pm148,Pm148,5.7e-06,Pm148,Pm148,8630137066928899.0,2372638435023205.0,3545935019.863283,False,1.4945113286207905e-06,5.37 天,463795.2,240.0
Pm148,Pm148,5.7e-06,Sm148,Sm-148,-2372638435023207.0,-2372638435023207.0,-7.444992933701105e-09,False,3.1378539704168136e-24,7004644931506850.00 年,2.2089848256e+23,240.0
Pm148,Pm148,5.7e-06,Nd144,Nd-144,0.0,0.0,0.0,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22,240.0
Pm148,Pm148,5.7e-06,Ce140,Ce-140,,,0.0,True,0.0,稳定,inf,240.0
Pm149,Pm149,1.23e-05,Pm149,Pm149,1.0121347575883048e+16,440695009680266.06,1598564553.748609,False,3.627371580423393e-06,2.21 天,191088.0,240.0
Pm149,Pm149,1.23e-05,Sm149,Sm-149,,,0.0,True,0.0,稳定,inf,240.0
Pm150,Pm150,1.5e-05,Pm150,Pm150,651571488230184.5,7.178802618157333e-13,5.1575111884039277e-17,False,7.184361324211705e-05,2.68 小时,9648.0,240.0
Pm150,Pm150,1.5e-05,Sm150,Sm-150,,,0.0,True,0.0,稳定,inf,240.0
Pm151,Pm151,2.9e-05,Pm151,Pm151,1.3310957664647614e+16,38044672144284.68,257927985.4473632,False,6.77960857355189e-06,1.18 天,102240.0,240.0
Pm151,Pm151,2.9e-05,Sm151,Sm-151,7.815002907302034e+16,7.813355179924176e+16,19068908.11280144,False,2.440553088101966e-10,90.06 年,2840123347.2000003,240.0
Pm151,Pm151,2.9e-05,Eu151,Eu-151,,,0.0,True,0.0,稳定,inf,240.0
Pm152,Pm152,2.82e-05,Pm152,Pm152,31385647507684.812,0.0,0.0,False,0.0028039934488670922,4.12 分钟,247.20000000000002,240.0
Pm152,Pm152,2.82e-05,Sm152,Sm-152,,,0.0,True,0.0,稳定,inf,240.0
Pm153,Pm153,3.69e-05,Pm153,Pm153,52332374194607.18,0.0,0.0,False,0.0022004672398728423,5.25 分钟,315.0,240.0
Pm153,Pm153,3.69e-05,Sm153,Sm-153,2.7084721698834348e+16,756869795352361.5,3133943636.1975636,False,4.140664161051047e-06,1.94 天,167400.0,240.0
Pm153,Pm153,3.69e-05,Eu153,Eu-153,,,0.0,True,0.0,稳定,inf,240.0
Pm154,Pm154,2.55e-05,Pm154,Pm154,11917112853762.268,0.0,0.0,False,0.00667771850250429,1.73 分钟,103.8,240.0
Pm154,Pm154,2.55e-05,Sm154,Sm-154,,,0.0,True,0.0,稳定,inf,240.0
Sm139,Sm139,1.22e-08,Sm139,Sm139,8469889072.126536,0.0,0.0,False,0.0044951179024639775,2.57 分钟,154.2,240.0
Sm139,Sm139,1.22e-08,Pm139,Pm-139,,0.0,0.0,False,0.0027837236167066073,4.15 分钟,249.00000000000003,240.0
Sm139,Sm139,1.22e-08,Nd139,Nd-139,113780173941.87178,1.2651129512655649e-135,4.920928592927035e-139,False,0.0003889714817957044,29.70 分钟,1782.0,240.0
Sm139,Sm139,1.22e-08,Pr139,Pr-139,982293481602.4814,4.070581589977315e-05,1.7772185388838466e-09,False,4.366006428319131e-05,4.41 小时,15876.0,240.0
Sm140,Sm140,4.06e-09,Sm140,Sm140,16253953229.527205,5.154396147977318e-283,4.017943271996761e-286,False,0.0007795177469185169,14.82 分钟,889.2,240.0
Sm140,Sm140,4.06e-09,Pm140,Pm-140,inf,5.388686881976285e-285,4.0599490425676363e-286,False,0.07534208484347232,9.20 秒,9.2,240.0
Sm140,Sm140,4.06e-09,Nd140,Nd-140,4641976575889.886,593524789304.787,1412930.1101049862,False,2.380574721672523e-06,3.37 天,291168.0,240.0
Sm140,Sm140,4.06e-09,Pr140,Pr-140,inf,414890912.6914119,1413866.5996656567,False,0.0034078032475906845,3.39 分钟,203.4,240.0
Sm145,Sm145,1.22e-08,Sm145,Sm145,32562156663214.473,31905043276753.656,752821.7181687376,False,2.3595696505989422e-08,340.00 天,29376000.0,240.0
Sm145,Sm145,1.22e-08,Pm145,Pm-145,990390327418.1285,989329011121.7944,1227.716935546861,False,1.2409591973399828e-09,17.71 年,558557591.616,240.0
Sm145,Sm145,1.22e-08,Nd145,Nd-145,,,0.0,True,0.0,稳定,inf,240.0
Sm145,Sm145,1.22e-08,Pr141,Pr-141,,,0.0,True,0.0,稳定,inf,240.0
Sm146,Sm146,2.44e-08,Sm146,Sm146,65790416706203.67,65790416694081.79,0.014029951860896197,False,2.1325221158172522e-16,103068346.85 年,3250363386240000.0,240.0
Sm146,Sm146,2.44e-08,Nd142,Nd-142,,,0.0,True,0.0,稳定,inf,240.0
Sm147,Sm147,1.01e-07,Sm147,Sm147,272395574134606.5,272395574134557.72,5.644493147881723e-05,False,2.0721677163129903e-19,106070337534.25 年,3.34503416448e+18,240.0
Sm147,Sm147,1.01e-07,Nd143,Nd-143,,,0.0,True,0.0,稳定,inf,240.0
Sm148,Sm148,3.49e-07,Sm148,Sm148,0.0,0.0,0.0,False,3.1378539704168136e-24,7004644931506850.00 年,2.2089848256e+23,240.0
Sm148,Sm148,3.49e-07,Nd144,Nd-144,0.0,0.0,0.0,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22,240.0
Sm148,Sm148,3.49e-07,Ce140,Ce-140,,,0.0,True,0.0,稳定,inf,240.0
Sm149,Sm149,8e-07,Sm149,Sm149,2157062400000000.0,2157062400000000.0,0.0,True,0.0,稳定,inf,240.0
Sm150,Sm150,2.48e-06,Sm150,Sm150,6686893440000000.0,6686893440000000.0,0.0,True,0.0,稳定,inf,240.0
Sm151,Sm151,3.16e-06,Sm151,Sm151,8519498221602947.0,8517701957336400.0,2078790.3815509514,False,2.440553088101966e-10,90.06 年,2840123347.2000003,240.0
Sm151,Sm151,3.16e-06,Eu151,Eu-151,,,0.0,True,0.0,稳定,inf,240.0
Sm152,Sm152,8.01e-06,Sm152,Sm152,2.159758728e+16,2.159758728e+16,0.0,True,0.0,稳定,inf,240.0
Sm153,Sm153,8.79e-06,Sm153,Sm153,6439748338722172.0,179955735246086.22,745136263.5090599,False,4.140664161051047e-06,1.94 天,167400.0,240.0
Sm153,Sm153,8.79e-06,Eu153,Eu-153,,,0.0,True,0.0,稳定,inf,240.0
Sm154,Sm154,1.51e-05,Sm154,Sm154,4.07145528e+16,4.07145528e+16,0.0,True,0.0,稳定,inf,240.0
Sm155,Sm155,1.28e-05,Sm155,Sm155,77108028855897.14,3.1624028983413856e-181,1.638274030478274e-184,False,0.0005180472201494359,22.30 分钟,1338.0,240.0
Sm155,Sm155,1.28e-05,Eu155,Eu-155,3.4444612051958828e+16,3.4307589123778376e+16,158275489.5365224,False,4.613425005338618e-09,4.76 年,150245680.75948802,240.0
Sm155,Sm155,1.28e-05,Gd155,Gd-155,,,0.0,True,0.0,稳定,inf,240.0
Sm156,Sm156,1.49e-05,Sm156,Sm156,2270126884588407.0,46792678.12506841,958.4578284054431,False,2.0483072711582307e-05,9.40 小时,33840.0,240.0
Sm156,Sm156,1.49e-05,Eu156,Eu-156,3.3111374159433424e+16,2.097977256469003e+16,11080381679.287502,False,5.281459389095723e-07,15.19 天,1312416.0,240.0
Sm156,Sm156,1.49e-05,Gd156,Gd-156,,,0.0,True,0.0,稳定,inf,240.0
Sm157,Sm157,9.12e-06,Sm157,Sm157,19783136708314.28,0.0,0.0,False,0.001438661644997811,8.03 分钟,481.79999999999995,240.0
Sm157,Sm157,9.12e-06,Eu157,Eu-157,2263815212133616.0,39397934473.00768,499717.59624964773,False,1.2683852667251232e-05,15.18 小时,54648.0,240.0
Sm157,Sm157,9.12e-06,Gd157,Gd-157,,,0.0,True,0.0,稳定,inf,240.0
Eu142,Eu142,4.47e-08,Eu142,Eu142,470930586.829055,0.0,0.0,False,0.29621674382903646,2.34 秒,2.34,240.0
Eu142,Eu142,4.47e-08,Sm142,Sm-142,875798318425.7784,1.3911392969927875e-48,2.217005291480883e-52,False,0.0001593661609785132,1.21 小时,4349.4,240.0
Eu142,Eu142,4.47e-08,Pm142,Pm-142,inf,1.306849304897298e-50,2.2366392866821888e-52,False,0.017114745199010996,40.50 秒,40.5,240.0
Eu142,Eu142,4.47e-08,Nd142,Nd-142,,,0.0,True,0.0,稳定,inf,240.0
Eu143,Eu143,8.12e-09,Eu143,Eu143,5681206324.490615,0.0,0.0,False,0.0044604065673098155,2.59 分钟,155.39999999999998,240.0
Eu143,Eu143,8.12e-09,Sm143,Sm-143,,0.0,0.0,False,0.0013202803439237053,8.75 分钟,525.0,240.0
Eu143,Eu143,8.12e-09,Sm143m,Sm-143m,,0.0,0.0,False,0.01050223000848402,1.10 分钟,66.0,240.0
Eu143,Eu143,8.12e-09,Pm143,Pm-143,21584672518416.53,21027412839888.1,636578.0889429783,False,3.02737238190053e-08,265.00 天,22896000.0,240.0
Eu143,Eu143,8.12e-09,Nd143,Nd-143,,,0.0,True,0.0,稳定,inf,240.0
Eu149,Eu149,8.12e-09,Eu149,Eu149,21099007537042.785,19585198534257.805,1687679.6585620267,False,8.617117950629866e-08,93.10 天,8043839.999999999,240.0
Eu149,Eu149,8.12e-09,Sm149,Sm-149,,,0.0,True,0.0,稳定,inf,240.0
Eu150,Eu150,5.28e-08,Eu150,Eu150,142329515091369.22,142256333568931.53,84679.05712041933,False,5.952568507565771e-10,36.92 年,1164450572.352,240.0
Eu150,Eu150,5.28e-08,Sm150,Sm-150,,,0.0,True,0.0,稳定,inf,240.0
Eu151,Eu151,2.19e-07,Eu151,Eu151,590495832000000.0,590495832000000.0,0.0,True,0.0,稳定,inf,240.0
Eu152,Eu152,5.2e-07,Eu152,Eu152,1401108212312223.0,1399145352090149.5,2270236.8758014436,False,1.622588298213614e-09,13.55 年,427186108.34496003,240.0
Eu152,Eu152,5.2e-07,Sm152,Sm-152,,,0.0,True,0.0,稳定,inf,240.0
Eu152,Eu152,5.2e-07,Gd152,Gd-152,103948836153818.62,103948836153818.61,2.1141054423317273e-08,False,2.0337942400849716e-22,108071664657534.25 年,3.40814801664e+21,240.0
Eu152,Eu152,5.2e-07,Sm148,Sm-148,,,,False,3.1378539704168136e-24,7004644931506850.00 年,2.2089848256e+23,240.0
Eu152,Eu152,5.2e-07,Nd144,Nd-144,,,,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22,240.0
Eu153,Eu153,1.38e-06,Eu153,Eu153,3720932640000000.0,3720932640000000.0,0.0,True,0.0,稳定,inf,240.0
Eu154,Eu154,2.03e-06,Eu154,Eu154,5467506092160343.0,5455444365264101.0,13944921.951998599,False,2.5561477706176768e-09,8.60 年,271168665.80544,240.0
Eu154,Eu154,2.03e-06,Gd154,Gd-154,,,0.0,True,0.0,稳定,inf,240.0
Eu154,Eu154,2.03e-06,Sm154,Sm-154,,,0.0,True,0.0,稳定,inf,240.0
Eu155,Eu155,4.19e-06,Eu155,Eu155,1.1275128065805036e+16,1.123027486609834e+16,51810030.88408388,False,4.613425005338618e-09,4.76 年,150245680.75948802,240.0
Eu155,Eu155,4.19e-06,Gd155,Gd-155,,,0.0,True,0.0,稳定,inf,240.0
Eu156,Eu156,4.71e-06,Eu156,Eu156,1.0196869853896598e+16,6460861738217731.0,3412277888.895935,False,5.281459389095723e-07,15.19 天,1312416.0,240.0
Eu156,Eu156,4.71e-06,Gd156,Gd-156,,,0.0,True,0.0,稳定,inf,240.0
Eu157,Eu157,6.29e-06,Eu157,Eu157,1547572050534180.5,26932914803.4743,341613.1232668977,False,1.2683852667251232e-05,15.18 小时,54648.0,240.0
Eu157,Eu157,6.29e-06,Gd157,Gd-157,,,0.0,True,0.0,稳定,inf,240.0
Eu158,Eu158,5.12e-06,Eu158,Eu158,63484457838308.125,2.3008296303342065e-81,5.790898951397736e-85,False,0.00025168742939722053,45.90 分钟,2754.0,240.0
Eu158,Eu158,5.12e-06,Gd158,Gd-158,,,0.0,True,0.0,稳定,inf,240.0
Eu159,Eu159,4.63e-06,Eu159,Eu159,22638327291937.875,7.267200142861895e-227,4.638341887283199e-230,False,0.0006382570723388078,18.10 分钟,1086.0,240.0
Eu159,Eu159,4.63e-06,Gd159,Gd-159,1409581848012511.0,173539472038.14578,1808184.602327901,False,1.0419442799332956e-05,18.48 小时,66524.4,240.0
Eu159,Eu159,4.63e-06,Tb159,Tb-159,,,0.0,True,0.0,稳定,inf,240.0
Gd142,Gd142,1.98e-06,Gd142,Gd142,625800377128.543,0.0,0.0,False,0.009873891460967881,1.17 分钟,70.2,240.0
Gd142,Gd142,1.98e-06,Eu142,Eu-142,,0.0,0.0,False,0.29621674382903646,2.34 秒,2.34,240.0
Gd142,Gd142,1.98e-06,Sm142,Sm-142,38793751017517.69,6.16209353030362e-47,9.820291895150215e-51,False,0.0001593661609785132,1.21 小时,4349.4,240.0
Gd142,Gd142,1.98e-06,Pm142,Pm-142,inf,5.788728464645749e-49,9.907261269867412e-51,False,0.017114745199010996,40.50 秒,40.5,240.0
Gd144,Gd144,4.06e-07,Gd144,Gd144,490250816032.2983,0.0,0.0,False,0.002584441389112399,4.47 分钟,268.2,240.0
Gd144,Gd144,4.06e-07,Eu144,Eu-144,,0.0,0.0,False,0.06795560593724954,10.20 秒,10.2,240.0
Gd144,Gd144,4.06e-07,Sm144,Sm-144,,,0.0,True,0.0,稳定,inf,240.0
Gd145,Gd145,1.3e-07,Gd145,Gd145,807710924464.4495,2.730877063404244e-177,1.371666476053967e-180,False,0.0005022805656231487,23.00 分钟,1380.0,240.0
Gd145,Gd145,1.3e-07,Eu145,Eu-145,207260274599129.28,64398678197503.96,87123232.12242186,False,1.3528729868526819e-06,5.93 天,512352.0,240.0
Gd145,Gd145,1.3e-07,Sm145,Sm-145,286246430320349.75,280469897668180.0,6617882.584444285,False,2.3595696505989422e-08,340.00 天,29376000.0,240.0
Gd145,Gd145,1.3e-07,Pm145,Pm-145,6430080070235.647,6423189505398.383,7970.916092981778,False,1.2409591973399828e-09,17.71 年,558557591.616,240.0
Gd146,Gd146,4.87e-08,Gd146,Gd146,122318701938435.33,105956859482633.38,17610167.92391122,False,1.6620130126447902e-07,48.27 天,4170528.0000000005,240.0
Gd146,Gd146,4.87e-08,Eu146,Eu-146,43148773634417.87,9593453476815.754,16694974.766228419,False,1.7402465969710203e-06,4.61 天,398304.0,240.0
Gd146,Gd146,4.87e-08,Sm146,Sm-146,67862693395392.74,67862693382889.05,0.014471869447793599,False,2.1325221158172522e-16,103068346.85 年,3250363386240000.0,240.0
Gd146,Gd146,4.87e-08,Nd142,Nd-142,,,0.0,True,0.0,稳定,inf,240.0
Gd147,Gd147,2.03e-08,Gd147,Gd147,12376757604002.818,157164676981.7252,794242.1459135123,False,5.053566495770963e-06,1.59 天,137160.0,240.0
Gd147,Gd147,2.03e-08,Eu147,Eu-147,50697466123554.08,38025728389996.516,12658207.710093144,False,3.3288534489777605e-07,24.10 天,2082240.0000000002,240.0
Gd147,Gd147,2.03e-08,Sm147,Sm-147,16597099706058.031,16597099706055.059,3.439197419531511e-06,False,2.0721677163129903e-19,106070337534.25 年,3.34503416448e+18,240.0
Gd147,Gd147,2.03e-08,Pm143,Pm-143,366053354.00307035,356602815.70085806,10.795695155607424,False,3.02737238190053e-08,265.00 天,22896000.0,240.0
Gd147,Gd147,2.03e-08,Nd143,Nd-143,,,0.0,True,0.0,稳定,inf,240.0
Gd152,Gd152,1.62e-08,Gd152,Gd152,55195949187129.24,55195949187129.23,1.122572035328062e-08,False,2.0337942400849716e-22,108071664657534.25 年,3.40814801664e+21,240.0
Gd152,Gd152,1.62e-08,Sm148,Sm-148,-56060888611419.69,-56060888611419.69,-1.7591088191443798e-10,False,3.1378539704168136e-24,7004644931506850.00 年,2.2089848256e+23,240.0
Gd152,Gd152,1.62e-08,Nd144,Nd-144,0.0,0.0,0.0,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22,240.0
Gd152,Gd152,1.62e-08,Ce140,Ce-140,,,0.0,True,0.0,稳定,inf,240.0
Gd153,Gd153,3.65e-08,Gd153,Gd153,97010692894496.73,94253516036489.81,3145392.2714916933,False,3.337161735456075e-08,240.40 天,20770560.0,240.0
Gd153,Gd153,3.65e-08,Eu153,Eu-153,,,0.0,True,0.0,稳定,inf,240.0
Gd154,Gd154,2.15e-07,Gd154,Gd154,579710520000000.0,579710520000000.0,0.0,True,0.0,稳定,inf,240.0
Gd155,Gd155,4.06e-07,Gd155,Gd155,1094709168000000.0,1094709168000000.0,0.0,True,0.0,稳定,inf,240.0
Gd156,Gd156,7.79e-07,Gd156,Gd156,2100439512000000.0,2100439512000000.0,0.0,True,0.0,稳定,inf,240.0
Gd157,Gd157,1.17e-06,Gd157,Gd157,3154703760000000.0,3154703760000000.0,0.0,True,0.0,稳定,inf,240.0
Gd158,Gd158,1.94e-06,Gd158,Gd158,5230876320000000.0,5230876320000000.0,0.0,True,0.0,稳定,inf,240.0
Gd159,Gd159,1.86e-06,Gd159,Gd159,557024063953599.06,68577544544.39595,714539.8026990414,False,1.0419442799332956e-05,18.48 小时,66524.4,240.0
Gd159,Gd159,1.86e-06,Tb159,Tb-159,,,0.0,True,0.0,稳定,inf,240.0
Gd160,Gd160,2.54e-06,Gd160,Gd160,6848673119999999.0,6848673119999999.0,0.0,True,0.0,稳定,inf,240.0
Gd162,Gd162,1.65e-06,Gd162,Gd162,3744104820427.18,0.0,0.0,False,0.0013752920249205263,8.40 分钟,504.0,240.0
Gd162,Gd162,1.65e-06,Tb162,Tb-162,,0.0,0.0,False,0.001520059606491108,7.60 分钟,456.0,240.0
Gd162,Gd162,1.65e-06,Dy162,Dy-162,,,0.0,True,0.0,稳定,inf,240.0
Tb146,Tb146,9.34e-08,Tb146,Tb146,9671820557.048662,0.0,0.0,False,0.030136833937388925,23.00 秒,23.0,240.0
Tb146,Tb146,9.34e-08,Gd146,Gd-146,234591986994202.3,203212017522938.8,33774101.744892545,False,1.6620130126447902e-07,48.27 天,4170528.0000000005,240.0
Tb146,Tb146,9.34e-08,Eu146,Eu-146,82750938165309.56,18398374011226.168,32017707.7628364,False,1.7402465969710203e-06,4.61 天,398304.0,240.0
Tb146,Tb146,9.34e-08,Sm146,Sm-146,130151448934901.06,130151448910920.67,0.027755084320819755,False,2.1325221158172522e-16,103068346.85 年,3250363386240000.0,240.0
Tb147,Tb147,2.84e-08,Tb147,Tb147,754915264572.3651,6.679256316434851e-33,7.841645806189063e-37,False,0.0001174029777371181,1.64 小时,5904.0,240.0
