parent_nuclide,parent_original,production_rate,nuclide,original_nuclide,atom_number_EOL,activity_EOL_Bq,is_stable,decay_constant,half_life,half_life_seconds
Pm145,Pm145,5.97e-07,Pm145,Pm145,1608845169031627.2,1996511.209605797,False,1.2409591973399828e-09,17.71 年,558557591.616
Pm145,Pm145,5.97e-07,Nd145,Nd-145,862646968372.5,0.0,True,0.0,稳定,inf
Pm145,Pm145,5.97e-07,Pr141,Pr-141,2415.4115114435554,0.0,True,0.0,稳定,inf
Pm146,Pm146,1.25e-06,Pm146,Pm146,3364633357916859.5,13364212.83688136,False,3.971967051160524e-09,5.53 年,174509801.2224
Pm146,Pm146,1.25e-06,Nd146,Nd-146,3812583774873.0,0.0,True,0.0,稳定,inf
Pm146,Pm146,1.25e-06,Sm146,Sm-146,1964293665227.9607,0.0004188899683058356,False,2.1325221158172522e-16,103068346.85 年,3250363386240000.0
Pm146,Pm146,1.25e-06,Nd142,Nd-142,1326318750.0000002,0.0,True,0.0,稳定,inf
Pm147,Pm147,3.51e-06,Pm147,Pm147,9429961867386698.0,78954373.3343026,False,8.372713956284856e-09,2.63 年,82786439.87827201
Pm147,Pm147,3.51e-06,Sm147,Sm-147,36458580262408.94,7.554829300236979e-06,False,2.0721677163129903e-19,106070337534.25 年,3.34503416448e+18
Pm147,Pm147,3.51e-06,Nd143,Nd-143,0.0,0.0,True,0.0,稳定,inf
Pm148,Pm148,5.7e-06,Pm148,Pm148,8630137066928899.0,12897837614.075441,False,1.4945113286207905e-06,5.37 天,463795.2
Pm148,Pm148,5.7e-06,Sm148,Sm-148,-8630137066928899.0,-2.7080109860704158e-08,False,3.1378539704168136e-24,7004644931506850.00 年,2.2089848256e+23
Pm148,Pm148,5.7e-06,Nd144,Nd-144,0.01811970865801,1.7379868920844022e-25,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22
Pm148,Pm148,5.7e-06,Ce140,Ce-140,0.0,0.0,True,0.0,稳定,inf
Pm149,Pm149,1.23e-05,Pm149,Pm149,1.0121347575883048e+16,36713888552.34537,False,3.627371580423393e-06,2.21 天,191088.0
Pm149,Pm149,1.23e-05,Sm149,Sm-149,2.304348682411695e+16,0.0,True,0.0,稳定,inf
Pm150,Pm150,1.5e-05,Pm150,Pm150,651571488230184.5,46811250000.0,False,7.184361324211705e-05,2.68 小时,9648.0
Pm150,Pm150,1.5e-05,Sm150,Sm-150,3.9793348511769816e+16,0.0,True,0.0,稳定,inf
Pm151,Pm151,2.9e-05,Pm151,Pm151,1.3310957664647614e+16,90243082705.43121,False,6.77960857355189e-06,1.18 天,102240.0
Pm151,Pm151,2.9e-05,Sm151,Sm-151,6.487664628257881e+16,15833489.943064665,False,2.440553088101966e-10,90.06 年,2840123347.2000003
Pm151,Pm151,2.9e-05,Eu151,Eu-151,5908052780933.618,0.0,True,0.0,稳定,inf
Pm152,Pm152,2.82e-05,Pm152,Pm152,31385647507684.812,88005150000.0,False,0.0028039934488670922,4.12 分钟,247.20000000000002
Pm152,Pm152,2.82e-05,Sm152,Sm-152,7.600506395249232e+16,0.0,True,0.0,稳定,inf
Pm153,Pm153,3.69e-05,Pm153,Pm153,52332374194607.18,115155675000.00002,False,0.0022004672398728423,5.25 分钟,315.0
Pm153,Pm153,3.69e-05,Sm153,Sm-153,2.7032290664090492e+16,111931637143.9143,False,4.140664161051047e-06,1.94 天,167400.0
Pm153,Pm153,3.69e-05,Eu153,Eu-153,7.240988016171491e+16,0.0,True,0.0,稳定,inf
Pm154,Pm154,2.55e-05,Pm154,Pm154,11917112853762.268,79579125000.0,False,0.00667771850250429,1.73 分钟,103.8
Pm154,Pm154,2.55e-05,Sm154,Sm-154,6.874444688714624e+16,0.0,True,0.0,稳定,inf
Sm139,Sm139,1.22e-08,Sm139,Sm139,8469889072.126536,38073150.0,False,0.0044951179024639775,2.57 分钟,154.2
Sm139,Sm139,1.22e-08,Pm139,Pm-139,13677058229.30939,38073150.0,False,0.0027837236167066073,4.15 分钟,249.00000000000003
Sm139,Sm139,1.22e-08,Nd139,Nd-139,97881597448.31056,38073150.0,False,0.0003889714817957044,29.70 分钟,1782.0
Sm139,Sm139,1.22e-08,Pr139,Pr-139,0.0,0.0,False,4.366006428319131e-05,4.41 小时,15876.0
Sm140,Sm140,4.06e-09,Sm140,Sm140,16253953229.527205,12670244.999999998,False,0.0007795177469185169,14.82 分钟,889.2
Sm140,Sm140,4.06e-09,Pm140,Pm-140,168169556.58080328,12670245.0,False,0.07534208484347232,9.20 秒,9.2
Sm140,Sm140,4.06e-09,Nd140,Nd-140,4639723732680.83,11045209.033564068,False,2.380574721672523e-06,3.37 天,291168.0
Sm140,Sm140,4.06e-09,Pr140,Pr-140,0.0,0.0,False,0.0034078032475906845,3.39 分钟,203.4
Sm145,Sm145,1.22e-08,Sm145,Sm145,32562156663214.473,768326.7662056899,False,2.3595696505989422e-08,340.00 天,29376000.0
Sm145,Sm145,1.22e-08,Pm145,Pm-145,332925737818.28656,413.14725637680243,False,1.2409591973399828e-09,17.71 年,558557591.616
Sm145,Sm145,1.22e-08,Nd145,Nd-145,119198969.02540326,0.0,True,0.0,稳定,inf
Sm145,Sm145,1.22e-08,Pr141,Pr-141,0.3337571132711291,0.0,True,0.0,稳定,inf
Sm146,Sm146,2.44e-08,Sm146,Sm146,65790416706203.67,0.014029951863481214,False,2.1325221158172522e-16,103068346.85 年,3250363386240000.0
Sm146,Sm146,2.44e-08,Nd142,Nd-142,-13506203.671875,0.0,True,0.0,稳定,inf
Sm147,Sm147,1.01e-07,Sm147,Sm147,272395574134606.5,5.644493147882734e-05,False,2.0721677163129903e-19,106070337534.25 年,3.34503416448e+18
Sm147,Sm147,1.01e-07,Nd143,Nd-143,-66446134606.5,0.0,True,0.0,稳定,inf
Sm148,Sm148,3.49e-07,Sm148,Sm148,0.0,0.0,False,3.1378539704168136e-24,7004644931506850.00 年,2.2089848256e+23
Sm148,Sm148,3.49e-07,Nd144,Nd-144,-0.0,-0.0,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22
Sm148,Sm148,3.49e-07,Ce140,Ce-140,0.0,0.0,True,0.0,稳定,inf
Sm149,Sm149,8e-07,Sm149,Sm149,2157062400000000.0,0.0,True,0.0,稳定,inf
Sm150,Sm150,2.48e-06,Sm150,Sm150,6686893440000000.0,0.0,True,0.0,稳定,inf
Sm151,Sm151,3.16e-06,Sm151,Sm151,8519498221602947.0,2079228.7693812281,False,2.440553088101966e-10,90.06 年,2840123347.2000003
Sm151,Sm151,3.16e-06,Eu151,Eu-151,898258397053.0,0.0,True,0.0,稳定,inf
Sm152,Sm152,8.01e-06,Sm152,Sm152,2.159758728e+16,0.0,True,0.0,稳定,inf
Sm153,Sm153,8.79e-06,Sm153,Sm153,6439748338722172.0,26664835152.33492,False,4.140664161051047e-06,1.94 天,167400.0
Sm153,Sm153,8.79e-06,Eu153,Eu-153,1.7260974781277828e+16,0.0,True,0.0,稳定,inf
Sm154,Sm154,1.51e-05,Sm154,Sm154,4.07145528e+16,0.0,True,0.0,稳定,inf
Sm155,Sm155,1.28e-05,Sm155,Sm155,77108028855897.14,39945600000.0,False,0.0005180472201494359,22.30 分钟,1338.0
Sm155,Sm155,1.28e-05,Eu155,Eu-155,3.436750333641789e+16,158551899.26328868,False,4.613425005338618e-09,4.76 年,150245680.75948802
Sm155,Sm155,1.28e-05,Gd155,Gd-155,68387034725551.414,0.0,True,0.0,稳定,inf
Sm156,Sm156,1.49e-05,Sm156,Sm156,2270126884588407.0,46499174041.54215,False,2.0483072711582307e-05,9.40 小时,33840.0
Sm156,Sm156,1.49e-05,Eu156,Eu-156,3.0781164028443012e+16,16256946776.531588,False,5.281459389095723e-07,15.19 天,1312416.0
Sm156,Sm156,1.49e-05,Gd156,Gd-156,7123996286968599.0,0.0,True,0.0,稳定,inf
Sm157,Sm157,9.12e-06,Sm157,Sm157,19783136708314.28,28461240000.000004,False,0.001438661644997811,8.03 分钟,481.79999999999995
Sm157,Sm157,9.12e-06,Eu157,Eu-157,2243856107473589.5,28460740273.706856,False,1.2683852667251232e-05,15.18 小时,54648.0
Sm157,Sm157,9.12e-06,Gd157,Gd-157,2.23268721158181e+16,0.0,True,0.0,稳定,inf
Eu142,Eu142,4.47e-08,Eu142,Eu142,470930586.829055,139497525.0,False,0.29621674382903646,2.34 秒,2.34
Eu142,Eu142,4.47e-08,Sm142,Sm-142,875327134339.4409,139497525.0,False,0.0001593661609785132,1.21 小时,4349.4
Eu142,Eu142,4.47e-08,Pm142,Pm-142,8150721695.118259,139497525.0,False,0.017114745199010996,40.50 秒,40.5
Eu142,Eu142,4.47e-08,Nd142,Nd-142,0.0,0.0,True,0.0,稳定,inf
Eu143,Eu143,8.12e-09,Eu143,Eu143,5681206324.490615,25340489.999999996,False,0.0044604065673098155,2.59 分钟,155.39999999999998
Eu143,Eu143,8.12e-09,Sm143,Sm-143,19170040759.587776,25309828.007099997,False,0.0013202803439237053,8.75 分钟,525.0
Eu143,Eu143,8.12e-09,Pm143,Pm-143,21576301954521.953,653195.0064066618,False,3.02737238190053e-08,265.00 天,22896000.0
Eu143,Eu143,8.12e-09,Nd143,Nd-143,0.0,0.0,True,0.0,稳定,inf
Eu143,Eu143,8.12e-09,Sm143m,Sm-143m,2912089.847231851,30583.437380999992,False,0.01050223000848402,1.10 分钟,66.0
Eu149,Eu149,8.12e-09,Eu149,Eu149,21099007537042.785,1818126.365879262,False,8.617117950629866e-08,93.10 天,8043839.999999999
Eu149,Eu149,8.12e-09,Sm149,Sm-149,795175822957.2109,0.0,True,0.0,稳定,inf
Eu150,Eu150,5.28e-08,Eu150,Eu150,142329515091369.22,84722.61892299916,False,5.952568507565771e-10,36.92 年,1164450572.352
Eu150,Eu150,5.28e-08,Sm150,Sm-150,36603308630.78125,0.0,True,0.0,稳定,inf
Eu151,Eu151,2.19e-07,Eu151,Eu151,590495832000000.0,0.0,True,0.0,稳定,inf
Eu152,Eu152,5.2e-07,Eu152,Eu152,1401108212312223.0,2273421.789828809,False,1.622588298213614e-09,13.55 年,427186108.34496003
Eu152,Eu152,5.2e-07,Sm152,Sm-152,708272682887.125,0.0,True,0.0,稳定,inf
Eu152,Eu152,5.2e-07,Gd152,Gd-152,103401198151860.17,2.1029676121913802e-08,False,2.0337942400849716e-22,108071664657534.25 年,3.40814801664e+21
Eu152,Eu152,5.2e-07,Sm148,Sm-148,-502056402453394.9,-1.5753796758115668e-09,False,3.1378539704168136e-24,7004644931506850.00 年,2.2089848256e+23
Eu152,Eu152,5.2e-07,Nd144,Nd-144,0.0,0.0,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22
Eu153,Eu153,1.38e-06,Eu153,Eu153,3720932640000000.0,0.0,True,0.0,稳定,inf
Eu154,Eu154,2.03e-06,Eu154,Eu154,5467506092160343.0,13975753.508314226,False,2.5561477706176768e-09,8.60 年,271168665.80544
Eu154,Eu154,2.03e-06,Gd154,Gd-154,6038539890090.0,0.0,True,0.0,稳定,inf
Eu154,Eu154,2.03e-06,Sm154,Sm-154,1207949567.9315186,0.0,True,0.0,稳定,inf
Eu155,Eu155,4.19e-06,Eu155,Eu155,1.1275128065805036e+16,52016957.7571802,False,4.613425005338618e-09,4.76 年,150245680.75948802
Eu155,Eu155,4.19e-06,Gd155,Gd-155,22486254194962.0,0.0,True,0.0,稳定,inf
Eu156,Eu156,4.71e-06,Eu156,Eu156,1.0196869853896598e+16,5385435402.9249325,False,5.281459389095723e-07,15.19 天,1312416.0
Eu156,Eu156,4.71e-06,Gd156,Gd-156,2502835026103402.0,0.0,True,0.0,稳定,inf
Eu157,Eu157,6.29e-06,Eu157,Eu157,1547572050534180.5,19629175880.931423,False,1.2683852667251232e-05,15.18 小时,54648.0
Eu157,Eu157,6.29e-06,Gd157,Gd-157,1.541233106946582e+16,0.0,True,0.0,稳定,inf
Eu158,Eu158,5.12e-06,Eu158,Eu158,63484457838308.125,15978240000.0,False,0.00025168742939722053,45.90 分钟,2754.0
Eu158,Eu158,5.12e-06,Gd158,Gd-158,1.3741714902161692e+16,0.0,True,0.0,稳定,inf
Eu159,Eu159,4.63e-06,Eu159,Eu159,22638327291937.875,14449072500.0,False,0.0006382570723388078,18.10 分钟,1086.0
Eu159,Eu159,4.63e-06,Gd159,Gd-159,1386567820467525.2,14447264092.757147,False,1.0419442799332956e-05,18.48 小时,66524.4
Eu159,Eu159,4.63e-06,Tb159,Tb-159,1.1074792492240538e+16,0.0,True,0.0,稳定,inf
Gd142,Gd142,1.98e-06,Gd142,Gd142,625800377128.543,6179085000.0,False,0.009873891460967881,1.17 分钟,70.2
Gd142,Gd142,1.98e-06,Eu142,Eu-142,20860012570.95143,6179085000.0,False,0.29621674382903646,2.34 秒,2.34
Gd142,Gd142,1.98e-06,Sm142,Sm-142,38772879776109.46,6179085000.0,False,0.0001593661609785132,1.21 小时,4349.4
Gd142,Gd142,1.98e-06,Pm142,Pm-142,0.0,0.0,False,0.017114745199010996,40.50 秒,40.5
Gd144,Gd144,4.06e-07,Gd144,Gd144,490250816032.2983,1267024500.0,False,0.002584441389112399,4.47 分钟,268.2
Gd144,Gd144,4.06e-07,Eu144,Eu-144,18644885620.91515,1267024500.0000002,False,0.06795560593724954,10.20 秒,10.2
Gd144,Gd144,4.06e-07,Sm144,Sm-144,1094200272298346.8,0.0,True,0.0,稳定,inf
Gd145,Gd145,1.3e-07,Gd145,Gd145,807710924464.4495,405697500.0,False,0.0005022805656231487,23.00 分钟,1380.0
Gd145,Gd145,1.3e-07,Eu145,Eu-145,206450382261445.03,279301145.28691906,False,1.3528729868526819e-06,5.93 天,512352.0
Gd145,Gd145,1.3e-07,Sm145,Sm-145,142212320147080.94,3355598.745603127,False,2.3595696505989422e-08,340.00 天,29376000.0
Gd145,Gd145,1.3e-07,Pm145,Pm-145,0.0,0.0,False,1.2409591973399828e-09,17.71 年,558557591.616
Gd146,Gd146,4.87e-08,Gd146,Gd146,122318701938435.33,20329527.431149904,False,1.6620130126447902e-07,48.27 天,4170528.0000000005
Gd146,Gd146,4.87e-08,Eu146,Eu-146,5744340675900.936,9996569.313078813,False,1.7402465969710203e-06,4.61 天,398304.0
Gd146,Gd146,4.87e-08,Sm146,Sm-146,3248157954654.058,0.000692676867396751,False,2.1325221158172522e-16,103068346.85 年,3250363386240000.0
Gd146,Gd146,4.87e-08,Nd142,Nd-142,0.0,0.0,True,0.0,稳定,inf
Gd147,Gd147,2.03e-08,Gd147,Gd147,12376757604002.818,62546767.55386714,False,5.053566495770963e-06,1.59 天,137160.0
Gd147,Gd147,2.03e-08,Eu147,Eu-147,37672258686117.32,12540542.825806404,False,3.3288534489777605e-07,24.10 天,2082240.0000000002
Gd147,Gd147,2.03e-08,Sm147,Sm-147,4699703129115.418,9.73857310040811e-07,False,2.0721677163129903e-19,106070337534.25 年,3.34503416448e+18
Gd147,Gd147,2.03e-08,Nd143,Nd-143,0.0,0.0,True,0.0,稳定,inf
Gd147,Gd147,2.03e-08,Pm143,Pm-143,102316717.52634336,3.097508048459698,False,3.02737238190053e-08,265.00 天,22896000.0
Gd152,Gd152,1.62e-08,Gd152,Gd152,55195949187129.24,1.1225720353280622e-08,False,2.0337942400849716e-22,108071664657534.25 年,3.40814801664e+21
Gd152,Gd152,1.62e-08,Sm148,Sm-148,-56060888611419.7,-1.7591088191443804e-10,False,3.1378539704168136e-24,7004644931506850.00 年,2.2089848256e+23
Gd152,Gd152,1.62e-08,Nd144,Nd-144,907750358215.0271,8.706863082841114e-12,False,9.591693359352705e-24,2291519556164383.50 年,7.22653607232e+22
Gd152,Gd152,1.62e-08,Ce140,Ce-140,0.0,0.0,True,0.0,稳定,inf
Gd153,Gd153,3.65e-08,Gd153,Gd153,97010692894496.73,3237403.7225759504,False,3.337161735456075e-08,240.40 天,20770560.0
Gd153,Gd153,3.65e-08,Eu153,Eu-153,1405279105503.2812,0.0,True,0.0,稳定,inf
Gd154,Gd154,2.15e-07,Gd154,Gd154,579710520000000.0,0.0,True,0.0,稳定,inf
Gd155,Gd155,4.06e-07,Gd155,Gd155,1094709168000000.0,0.0,True,0.0,稳定,inf
Gd156,Gd156,7.79e-07,Gd156,Gd156,2100439512000000.0,0.0,True,0.0,稳定,inf
Gd157,Gd157,1.17e-06,Gd157,Gd157,3154703760000000.0,0.0,True,0.0,稳定,inf
Gd158,Gd158,1.94e-06,Gd158,Gd158,5230876320000000.0,0.0,True,0.0,稳定,inf
Gd159,Gd159,1.86e-06,Gd159,Gd159,557024063953599.06,5803880372.216508,False,1.0419442799332956e-05,18.48 小时,66524.4
Gd159,Gd159,1.86e-06,Tb159,Tb-159,4458146016046401.0,0.0,True,0.0,稳定,inf
Gd160,Gd160,2.54e-06,Gd160,Gd160,6848673119999999.0,0.0,True,0.0,稳定,inf
Gd162,Gd162,1.65e-06,Gd162,Gd162,3744104820427.18,5149237500.0,False,0.0013752920249205263,8.40 分钟,504.0
Gd162,Gd162,1.65e-06,Tb162,Tb-162,3387523408957.925,5149237500.0,False,0.001520059606491108,7.60 分钟,456.0
Gd162,Gd162,1.65e-06,Dy162,Dy-162,4441809571770615.0,0.0,True,0.0,稳定,inf
Tb146,Tb146,9.34e-08,Tb146,Tb146,9671820557.048662,291478050.0,False,0.030136833937388925,23.00 秒,23.0
Tb146,Tb146,9.34e-08,Gd146,Gd-146,234582315120305.94,38987886.02662892,False,1.6620130126447902e-07,48.27 天,4170528.0000000005
Tb146,Tb146,9.34e-08,Eu146,Eu-146,11016209356309.7,19170920.843838267,False,1.7402465969710203e-06,4.61 天,398304.0
Tb146,Tb146,9.34e-08,Sm146,Sm-146,0.0,0.0,False,2.1325221158172522e-16,103068346.85 年,3250363386240000.0
Tb147,Tb147,2.84e-08,Tb147,Tb147,754915264572.3651,88629300.0,False,0.0001174029777371181,1.64 小时,5904.0
Tb147,Tb147,2.84e-08,Gd147,Gd-147,17305249405863.508,87453228.59843218,False,5.053566495770963e-06,1.59 天,137160.0
Tb147,Tb147,2.84e-08,Eu147,Eu-147,52106893062675.21,17345621.068720173,False,3.3288534489777605e-07,24.10 天,2082240.0000000002
Tb147,Tb147,2.84e-08,Sm147,Sm-147,0.0,0.0,False,2.0721677163129903e-19,106070337534.25 年,3.34503416448e+18
Tb147,Tb147,2.84e-08,Pm143,Pm-143,0.0,0.0,False,3.02737238190053e-08,265.00 天,22896000.0
Tb148,Tb148,8.12e-09,Tb148,Tb148,131610957324.10692,25340489.999999996,False,0.0001925408834888737,1.00 小时,3600.0
Tb148,Tb148,8.12e-09,Gd148,Gd-148,21759821047420.75,6406.8898938935645,False,2.9443669963696646e-10,74.65 年,2354146685.568
Tb148,Tb148,8.12e-09,Sm144,Sm-144,2751355260.6225724,0.0,True,0.0,稳定,inf
Tb156,Tb156,2.84e-08,Tb156,Tb156,42925534470520.04,64368538.404875636,False,1.499539591034842e-06,5.35 天,462239.99999999994
Tb156,Tb156,2.84e-08,Gd156,Gd-156,33650180729479.96,0.0,True,0.0,稳定,inf
Tb157,Tb157,1.06e-07,Tb157,Tb157,285772573919422.7,88408.28506993027,False,3.0936588440729144e-10,71.05 年,2240541751.6800003
Tb157,Tb157,1.06e-07,Gd157,Gd-157,38194080577.3125,0.0,True,0.0,稳定,inf
Tb158,Tb158,2.31e-07,Tb158,Tb158,622818934933216.9,76001.133748982,False,1.220276544050983e-10,180.12 年,5680246694.400001
Tb158,Tb158,2.31e-07,Gd158,Gd-158,27382777697.125,0.0,True,0.0,稳定,inf
Tb158,Tb158,2.31e-07,Dy158,Dy-158,5450289086.0,0.0,True,0.0,稳定,inf
Tb159,Tb159,4.71e-07,Tb159,Tb159,1269970488000000.0,0.0,True,0.0,稳定,inf
Tb160,Tb160,5.32e-07,Tb160,Tb160,1367831319672396.5,151777000.20370865,False,1.1096178163259204e-07,72.30 天,6246720.0
Tb160,Tb160,5.32e-07,Dy160,Dy-160,66615176327603.75,0.0,True,0.0,稳定,inf
Tb161,Tb161,8.85e-07,Tb161,Tb161,1506074787211529.5,1749571448.3180406,False,1.161676341157892e-06,6.91 天,596678.4
Tb161,Tb161,8.85e-07,Dy161,Dy-161,880175492788470.5,0.0,True,0.0,稳定,inf
Tb162,Tb162,8.28e-07,Tb162,Tb162,1699920837949.795,2583981000.0,False,0.001520059606491108,7.60 分钟,456.0
Tb162,Tb162,8.28e-07,Dy162,Dy-162,2230859663162050.2,0.0,True,0.0,稳定,inf
Tb163,Tb163,1e-06,Tb163,Tb163,5267679942159.453,3120750000.0000005,False,0.0005924334876580728,19.50 分钟,1170.0
Tb163,Tb163,1e-06,Dy163,Dy-163,2691060320057840.5,0.0,True,0.0,稳定,inf
Tb164,Tb164,5.93e-07,Tb164,Tb164,480574493184.7008,1850604750.0,False,0.003850817669777474,3.00 分钟,180.0
Tb164,Tb164,5.93e-07,Dy164,Dy-164,1598441929506815.2,0.0,True,0.0,稳定,inf
Tb165,Tb165,4.75e-07,Tb165,Tb165,270745242155.3493,1482356250.0,False,0.005475096212953754,2.11 分钟,126.6
Tb165,Tb165,4.75e-07,Dy165m,Dy-165m,143595315759.1862,1319712122.25,False,0.009190495631927146,1.26 分钟,75.41999999999999
Tb165,Tb165,4.75e-07,Dy165,Dy-165,15639335280264.688,1290150570.7116003,False,8.24939517947188e-05,2.33 小时,8402.4
Tb165,Tb165,4.75e-07,Ho165,Ho-165,0.0,0.0,True,0.0,稳定,inf
Dy148,Dy148,1.62e-08,Dy148,Dy148,14441547164.504837,50556150.0,False,0.00350074333616134,3.30 分钟,198.0
Dy148,Dy148,1.62e-08,Tb148,Tb-148,262573584809.17886,50556150.0,False,0.0001925408834888737,1.00 小时,3600.0
Dy148,Dy148,1.62e-08,Gd148,Gd-148,43398012961062.914,12777.967707057658,False,2.9443669963696646e-10,74.65 年,2354146685.568
Dy148,Dy148,1.62e-08,Sm144,Sm-144,0.0,0.0,True,0.0,稳定,inf
Dy149,Dy149,4.06e-09,Dy149,Dy149,4606383506.343742,12670245.0,False,0.0027505840498410527,4.20 分钟,252.0
Dy149,Dy149,4.06e-09,Tb149,Tb-149,153600829307.89713,7181748.270899999,False,4.675592119690959e-05,4.12 小时,14824.800000000001
Dy149,Dy149,4.06e-09,Gd149,Gd-149,3639151825858.094,3146037.660294833,False,8.644975012970263e-07,9.28 天,801792.0
Dy149,Dy149,4.06e-09,Eu149,Eu-149,0.0,0.0,False,8.617117950629866e-08,93.10 天,8043839.999999999
Dy149,Dy149,4.06e-09,Eu145,Eu-145,610797441718.9908,826331.359340348,False,1.3528729868526819e-06,5.93 天,512352.0
Dy149,Dy149,4.06e-09,Sm145,Sm-145,0.0,0.0,False,2.3595696505989422e-08,340.00 天,29376000.0
Dy149,Dy149,4.06e-09,Tb149m,Tb-149m,1976389462.4467635,5488496.729099999,False,0.0027770319733972162,4.16 分钟,249.60000000000002
Dy150,Dy150,4.06e-09,Dy150,Dy150,7863754700.115387,12670244.999999998,False,0.0016112207823336712,7.17 分钟,430.2
Dy150,Dy150,4.06e-09,Tb150,Tb-150,146561962076.12546,8108956.799999999,False,5.532784008300968e-05,3.48 小时,12528.0
Dy150,Dy150,4.06e-09,Gd150,Gd-150,6854543933484.119,0.08411167892712704,False,1.227093731447916e-14,1791187.78 年,56486897683200.0
Dy150,Dy150,4.06e-09,Sm146,Sm-146,0.0,0.0,False,2.1325221158172522e-16,103068346.85 年,3250363386240000.0
Dy150,Dy150,4.06e-09,Eu146,Eu-146,2143039.91834064,3.729417925065352,False,1.7402465969710203e-06,4.61 天,398304.0
Dy150,Dy150,4.06e-09,Gd146,Gd-146,3668615539577.546,609728.676516877,False,1.6620130126447902e-07,48.27 天,4170528.0000000005
Dy158,Dy158,4.06e-09,Dy158,Dy158,10947091679999.998,0.0,True,0.0,稳定,inf
Dy159,Dy159,2.03e-08,Dy159,Dy159,53442526100159.87,2969145.6576644657,False,5.555773415537676e-08,144.40 天,12476160.0
Dy159,Dy159,2.03e-08,Tb159,Tb-159,1292932299840.1328,0.0,True,0.0,稳定,inf
Dy160,Dy160,8.93e-08,Dy160,Dy160,240782090400000.0,0.0,True,0.0,稳定,inf
Dy161,Dy161,1.5e-07,Dy161,Dy161,404449200000000.0,0.0,True,0.0,稳定,inf
Dy162,Dy162,2.48e-07,Dy162,Dy162,668689344000000.0,0.0,True,0.0,稳定,inf
Dy163,Dy163,2.52e-07,Dy163,Dy163,679474655999999.9,0.0,True,0.0,稳定,inf
Dy164,Dy164,4.26e-07,Dy164,Dy164,1148635728000000.0,0.0,True,0.0,稳定,inf
Dy165,Dy165,3.33e-07,Dy165,Dy165,12597405353861.703,1039209749.9999999,False,8.24939517947188e-05,2.33 小时,8402.4
Dy165,Dy165,3.33e-07,Ho165,Ho-165,885279818646138.1,0.0,True,0.0,稳定,inf
Dy166,Dy166,3.57e-07,Dy166,Dy166,410688741909052.75,969048691.2512627,False,2.359569650598942e-06,3.40 天,293760.0
Dy166,Dy166,3.57e-07,Ho166,Ho-166,125161455034858.83,899205116.8345021,False,7.184361324211705e-06,1.12 天,96480.0
Dy166,Dy166,3.57e-07,Er166,Er-166,426738899056088.4,0.0,True,0.0,稳定,inf
Dy167,Dy167,2.07e-07,Dy167,Dy167,346694381423.9713,645995250.0,False,0.0018632988724729713,6.20 分钟,372.0
Dy167,Dy167,2.07e-07,Ho167,Ho-167,10400831442719.14,645995250.0,False,6.21099624157657e-05,3.10 小时,11160.0
Dy167,Dy167,2.07e-07,Er167,Er-167,547392370175856.9,0.0,True,0.0,稳定,inf
Dy168,Dy168,2.27e-07,Dy168,Dy168,533494416295.9334,708410250.0,False,0.0013278681619922324,8.70 分钟,522.0
Dy168,Dy168,2.27e-07,Ho168,Ho-168,183350379853.43002,708410250.0000001,False,0.0038636966586396058,2.99 分钟,179.4
Dy168,Dy168,2.27e-07,Er168,Er-168,611349611203850.6,0.0,True,0.0,稳定,inf
Ho150,Ho150,8.12e-09,Ho150,Ho150,2807700422.914281,25340490.0,False,0.009025353913540955,1.28 分钟,76.8
Ho150,Ho150,8.12e-09,Dy150,Dy-150,15727509400.230776,25340489.999999996,False,0.0016112207823336712,7.17 分钟,430.2
Ho150,Ho150,8.12e-09,Tb150,Tb-150,293123924152.2509,16217913.599999998,False,5.532784008300968e-05,3.48 小时,12528.0
Ho150,Ho150,8.12e-09,Gd150,Gd-150,0.0,0.0,False,1.227093731447916e-14,1791187.78 年,56486897683200.0
Ho150,Ho150,8.12e-09,Eu146,Eu-146,0.0,0.0,False,1.7402465969710203e-06,4.61 天,398304.0
Ho150,Ho150,8.12e-09,Gd146,Gd-146,7336355405507.19,1219311.8149339897,False,1.6620130126447902e-07,48.27 天,4170528.0000000005
Ho161,Ho161,4.06e-09,Ho161,Ho161,163197587081.89258,12670244.999999998,False,7.763745301970713e-05,2.48 小时,8928.0
Ho161,Ho161,4.06e-09,Dy161,Dy-161,10783894092918.105,0.0,True,0.0,稳定,inf
Ho162,Ho162,8.12e-09,Ho162,Ho162,32902739331.02673,25340489.999999996,False,0.0007701635339554948,15.00 分钟,900.0
Ho162,Ho162,8.12e-09,Dy162,Dy-162,21861280620668.97,0.0,True,0.0,稳定,inf
Ho163,Ho163,5.68e-08,Ho163,Ho163,153151112405005.75,736.0964514084449,False,4.806340873723785e-12,4573.03 年,144215152185.6
Ho163,Ho163,5.68e-08,Dy163,Dy-163,317994994.25,0.0,True,0.0,稳定,inf
Ho164,Ho164,5.28e-08,Ho164,Ho164,413634437304.33606,164775600.0,False,0.0003983604485976697,29.00 分钟,1740.0
Ho164,Ho164,5.28e-08,Dy164,Dy-164,85171490377617.4,0.0,True,0.0,稳定,inf
Ho164,Ho164,5.28e-08,Er164,Er-164,56780993585078.27,0.0,True,0.0,稳定,inf
